zip_code,latitude,longitude,city,state,county
65755,36.932.331,-92.499.044,Squires,MO,Douglas
65768,36.932.331,-92.499.044,Vanzant,MO,Douglas
66006,38.821.502,-95.223.906,Baldwin City,KS,Douglas
66025,38.879.142,-95.125.903,Eudora,KS,Douglas
66044,38.907.518,-95.283.982,Lawrence,KS,Douglas
66045,38.952.526,-95.275.623,Lawrence,KS,Douglas
66046,38.878.682,-95.315.453,Lawrence,KS,Douglas
66047,3.888.437,-95.338.066,Lawrence,KS,Douglas
66049,38.903.685,-95.344.647,Lawrence,KS,Douglas
66050,39.004.574,-95.417.804,Lecompton,KS,Douglas
68007,41.357.015,-96.203.393,Bennington,NE,Douglas
68010,412.587,-96.133.047,Boys Town,NE,Douglas
68022,41.288.631,-96.238.818,Elkhorn,NE,Douglas
68064,41.342.714,-96.344.273,Valley,NE,Douglas
68069,41.248.299,-96.305.914,Waterloo,NE,Douglas
68101,41.291.736,-96.171.104,Omaha,NE,Douglas
68102,41.262.003,-95.933.564,Omaha,NE,Douglas
68103,41.291.736,-96.171.104,Omaha,NE,Douglas
68104,41.295.396,-9.599.895,Omaha,NE,Douglas
68105,41.240.468,-95.964.396,Omaha,NE,Douglas
68106,41.239.005,-95.999.367,Omaha,NE,Douglas
68107,41.211.348,-95.950.312,Omaha,NE,Douglas
68108,4.123.814,-95.964.985,Omaha,NE,Douglas
68109,41.291.736,-96.171.104,Omaha,NE,Douglas
68110,41.295.598,-95.914.481,Omaha,NE,Douglas
68111,41.295.395,-95.964.477,Omaha,NE,Douglas
68112,41.353.658,-9.595.064,Omaha,NE,Douglas
68114,41.263.262,-96.053.634,Omaha,NE,Douglas
68116,41.293.997,-96.167.398,Omaha,NE,Douglas
68117,41.207.194,-96.001.636,Omaha,NE,Douglas
68118,41.264.155,-96.176.419,Omaha,NE,Douglas
68119,41.291.736,-96.171.104,Omaha,NE,Douglas
68120,41.291.736,-96.171.104,Omaha,NE,Douglas
68122,41.353.003,-9.607.026,Omaha,NE,Douglas
68124,4.123.467,-96.052.206,Omaha,NE,Douglas
68127,41.207.414,-96.061.154,Omaha,NE,Douglas
68130,41.234.004,-9.619.506,Omaha,NE,Douglas
68131,41.265.611,-95.963.832,Omaha,NE,Douglas
68132,41.264.309,-96.000.888,Omaha,NE,Douglas
68134,41.302.434,-96.055.426,Omaha,NE,Douglas
68135,41.205.998,-96.193.498,Omaha,NE,Douglas
68137,41.207.498,-96.114.696,Omaha,NE,Douglas
68139,41.291.736,-96.171.104,Omaha,NE,Douglas
68142,4.135.585,-96.101.846,Omaha,NE,Douglas
68144,41.233.498,-96.118.847,Omaha,NE,Douglas
68145,41.291.736,-96.171.104,Omaha,NE,Douglas
68152,41.354.544,-95.988.532,Omaha,NE,Douglas
68154,41.286.298,-96.117.202,Omaha,NE,Douglas
68155,41.291.736,-96.171.104,Omaha,NE,Douglas
68164,41.306.689,-96.104.795,Omaha,NE,Douglas
68172,41.291.736,-96.171.104,Omaha,NE,Douglas
68175,41.291.736,-96.171.104,Omaha,NE,Douglas
68176,41.291.736,-96.171.104,Omaha,NE,Douglas
68178,41.291.736,-96.171.104,Omaha,NE,Douglas
68179,41.291.736,-96.171.104,Omaha,NE,Douglas
68180,41.291.736,-96.171.104,Omaha,NE,Douglas
68181,41.291.736,-96.171.104,Omaha,NE,Douglas
68182,41.291.736,-96.171.104,Omaha,NE,Douglas
68183,41.291.736,-96.171.104,Omaha,NE,Douglas
68197,,,Omaha,NE,Douglas
68198,41.291.736,-96.171.104,Omaha,NE,Douglas
80104,39.374.779,-104.849.988,Castle Rock,CO,Douglas
80116,3.930.403,-104.756.722,Franktown,CO,Douglas
80118,39.213.354,-104.950.189,Larkspur,CO,Douglas
80124,39.529.639,-104.906.562,Littleton,CO,Douglas
80125,39.495.327,-105.058.970,Littleton,CO,Douglas
80126,3.954.372,-104.969.143,Littleton,CO,Douglas
80129,,,Littleton,CO,Douglas
80130,,,Littleton,CO,Douglas
80131,39.347.863,-104.994.708,Louviers,CO,Douglas
80134,39.489.472,-104.844.731,Parker,CO,Douglas
80135,39.311.334,-105.067.554,Sedalia,CO,Douglas
80138,39.510.214,-104.721.607,Parker,CO,Douglas
80163,39.347.863,-104.994.708,Littleton,CO,Douglas
89410,38.818.277,-119.649.498,Gardnerville,NV,Douglas
89411,39.034.129,-119.822.837,Genoa,NV,Douglas
89413,39.050.936,-119.942.771,Glenbrook,NV,Douglas
89423,39.008.718,-119.729.731,Minden,NV,Douglas
89448,39.020.403,-119.911.397,Zephyr Cove,NV,Douglas
89449,38.860.647,-119.732.977,Stateline,NV,Douglas
89705,39.055.424,-119.805.916,Carson City,NV,Douglas
97410,42.834.139,-123.132.160,Azalea,OR,Douglas
97416,43.040.527,-123.653.799,Camas Valley,OR,Douglas
97417,4.295.096,-123.258.975,Canyonville,OR,Douglas
97428,43.747.559,-123.196.161,Curtin,OR,Douglas
97429,42.972.697,-123.088.917,Days Creek,OR,Douglas
97432,43.113.502,-123.418.068,Dillard,OR,Douglas
97435,43.716.624,-123.334.749,Drain,OR,Douglas
97436,43.573.594,-123.556.893,Elkton,OR,Douglas
97441,4.375.114,-124.123.806,Gardiner,OR,Douglas
97442,42.761.476,-123.391.350,Glendale,OR,Douglas
97443,4.326.595,-123.018.231,Glide,OR,Douglas
97447,43.065.884,-122.869.705,Idleyld Park,OR,Douglas
97457,43.300.361,-123.225.556,Myrtle Creek,OR,Douglas
97462,43.503.232,-123.414.079,Oakland,OR,Douglas
97467,43.449.523,-123.745.579,Reedsport,OR,Douglas
97469,43.267.918,-123.425.450,Riddle,OR,Douglas
97470,43.053.573,-123.360.805,Roseburg,OR,Douglas
97473,43.671.853,-123.825.751,Scottsburg,OR,Douglas
97479,43.345.559,-123.208.273,Sutherlin,OR,Douglas
97481,4.311.405,-123.529.417,Tenmile,OR,Douglas
97484,4.291.767,-122.907.864,Tiller,OR,Douglas
97486,43.393.775,-123.516.847,Umpqua,OR,Douglas
97494,4.332.843,-123.333.177,Wilbur,OR,Douglas
97495,43.333.141,-123.325.617,Winchester,OR,Douglas
97496,43.306.579,-123.453.420,Winston,OR,Douglas
97499,43.308.689,-123.165.395,Yoncalla,OR,Douglas
98802,47.497.831,-120.214.402,East Wenatchee,WA,Douglas
98813,47.735.893,-119.891.998,Bridgeport,WA,Douglas
98830,47.847.735,-119.525.987,Mansfield,WA,Douglas
98843,4.773.051,-120.045.781,Orondo,WA,Douglas
98845,47.393.566,-119.903.610,Palisades,WA,Douglas
98850,47.312.058,-120.103.205,Rock Island,WA,Douglas
98858,47.701.979,-119.861.230,Waterville,WA,Douglas
71650,33.590.601,-91.732.829,Jerome,AR,Drew
71655,33.604.967,-91.755.955,Monticello,AR,Drew
71656,33.590.601,-91.732.829,Monticello,AR,Drew
71657,33.590.601,-91.732.829,Monticello,AR,Drew
71675,33.614.151,-91.916.698,Wilmar,AR,Drew
71677,33.747.125,-91.490.123,Winchester,AR,Drew
60101,41.887.579,-88.022.516,Addison,IL,Du Page
60105,41.839.679,-88.088.716,Bensenville,IL,Du Page
60106,41.839.679,-88.088.716,Bensenville,IL,Du Page
60108,41.839.679,-88.088.716,Bloomingdale,IL,Du Page
60116,41.839.679,-88.088.716,Carol Stream,IL,Du Page
60117,41.839.679,-88.088.716,Bloomingdale,IL,Du Page
60125,41.839.679,-88.088.716,Carol Stream,IL,Du Page
60126,4.188.353,-87.946.413,Elmhurst,IL,Du Page
60128,41.839.679,-88.088.716,Carol Stream,IL,Du Page
60132,41.839.679,-88.088.716,Carol Stream,IL,Du Page
60137,41.872.034,-88.029.385,Glen Ellyn,IL,Du Page
60138,41.839.679,-88.088.716,Glen Ellyn,IL,Du Page
60139,41.839.679,-88.088.716,Glendale Heights,IL,Du Page
60143,41.839.679,-88.088.716,Itasca,IL,Du Page
60148,41.869.829,-88.003.864,Lombard,IL,Du Page
60157,41.839.679,-88.088.716,Medinah,IL,Du Page
60172,41.839.679,-88.088.716,Roselle,IL,Du Page
60181,41.875.379,-8.797.643,Villa Park,IL,Du Page
60184,41.839.679,-88.088.716,Wayne,IL,Du Page
60185,41.839.679,-88.088.716,West Chicago,IL,Du Page
60186,41.839.679,-88.088.716,West Chicago,IL,Du Page
60187,41.839.679,-88.088.716,Wheaton,IL,Du Page
60188,41.839.679,-88.088.716,Carol Stream,IL,Du Page
60189,41.839.679,-88.088.716,Wheaton,IL,Du Page
60190,41.839.679,-88.088.716,Winfield,IL,Du Page
60191,41.839.679,-88.088.716,Wood Dale,IL,Du Page
60197,41.839.679,-88.088.716,Carol Stream,IL,Du Page
60199,41.839.679,-88.088.716,Carol Stream,IL,Du Page
60399,,,Bensenville,IL,Du Page
60439,41.707.431,-87.975.568,Lemont,IL,Du Page
60504,41.768.399,-88.136.616,Aurora,IL,Du Page
60514,41.774.295,-87.966.094,Clarendon Hills,IL,Du Page
60515,41.796.279,-88.012.267,Downers Grove,IL,Du Page
60516,4.175.231,-88.021.797,Downers Grove,IL,Du Page
60517,41.736.788,-88.041.731,Woodridge,IL,Du Page
60519,41.777.235,-88.246.193,Eola,IL,Du Page
60521,4.178.213,-87.966.845,Hinsdale,IL,Du Page
60522,41.839.679,-88.088.716,Hinsdale,IL,Du Page
60523,4.183.713,-87.963.759,Oak Brook,IL,Du Page
60527,41.839.679,-88.088.716,Willowbrook,IL,Du Page
60532,4.179.818,-88.037.714,Lisle,IL,Du Page
60540,41.759.029,-88.152.381,Naperville,IL,Du Page
60555,41.805.422,-88.171.551,Warrenville,IL,Du Page
60559,41.799.876,-87.970.713,Westmont,IL,Du Page
60561,41.743.437,-8.798.046,Darien,IL,Du Page
60563,41.782.455,-88.149.884,Naperville,IL,Du Page
60565,41.737.929,-88.112.714,Naperville,IL,Du Page
60566,41.839.679,-88.088.716,Naperville,IL,Du Page
60567,41.839.679,-88.088.716,Naperville,IL,Du Page
60570,41.839.679,-88.088.716,Hinsdale,IL,Du Page
60572,41.839.679,-88.088.716,Aurora,IL,Du Page
60597,41.839.679,-88.088.716,Fox Valley,IL,Du Page
60598,41.839.679,-88.088.716,Aurora,IL,Du Page
60599,41.839.679,-88.088.716,Fox Valley,IL,Du Page
47513,38.326.772,-86.820.726,Birdseye,IN,Dubois
47521,38.406.745,-86.742.618,Celestine,IN,Dubois
47527,38.439.461,-86.777.335,Dubois,IN,Dubois
47532,38.251.171,-86.867.492,Ferdinand,IN,Dubois
47541,38.249.617,-87.007.734,Holland,IN,Dubois
47542,38.298.972,-86.952.413,Huntingburg,IN,Dubois
47545,38.413.687,-87.000.879,Ireland,IN,Dubois
47546,38.360.357,-86.929.481,Jasper,IN,Dubois
47547,38.364.749,-86.876.173,Jasper,IN,Dubois
47549,38.364.749,-86.876.173,Jasper,IN,Dubois
47575,38.321.125,-86.823.444,Saint Anthony,IN,Dubois
47580,38.352.759,-86.912.488,Schnellville,IN,Dubois
52001,42.458.876,-90.877.135,Dubuque,IA,Dubuque
52002,42.532.019,-907.718,Dubuque,IA,Dubuque
52003,42.436.426,-90.716.921,Dubuque,IA,Dubuque
52004,42.484.861,-90.804.116,Dubuque,IA,Dubuque
52032,42.338.928,-90.864.175,Bernard,IA,Dubuque
52033,42.362.066,-90.903.195,Cascade,IA,Dubuque
52039,42.534.545,-90.851.368,Durango,IA,Dubuque
52040,42.421.746,-91.035.655,Dyersville,IA,Dubuque
52045,42.458.113,-90.933.197,Epworth,IA,Dubuque
52046,4.245.328,-91.026.374,Farley,IA,Dubuque
52053,42.539.813,-9.090.914,Holy Cross,IA,Dubuque
52056,42.578.283,-91.062.066,Luxemburg,IA,Dubuque
52065,42.547.149,-90.991.701,New Vienna,IA,Dubuque
52068,42.432.281,-90.808.309,Peosta,IA,Dubuque
52073,425.854,-90.811.885,Sherrill,IA,Dubuque
52078,42.388.741,-91.089.374,Worthington,IA,Dubuque
52079,42.338.446,-90.714.464,Zwingle,IA,Dubuque
52099,42.484.861,-90.804.116,Dubuque,IA,Dubuque
84001,40.320.728,-110.435.974,Altamont,UT,Duchesne
84002,40.320.728,-110.435.974,Altonah,UT,Duchesne
84007,40.312.539,-110.229.816,Bluebell,UT,Duchesne
84021,40.193.815,-110.313.210,Duchesne,UT,Duchesne
84027,40.320.728,-110.435.974,Fruitland,UT,Duchesne
84031,40.428.901,-110.807.816,Hanna,UT,Duchesne
84051,40.320.728,-110.435.974,Mountain Home,UT,Duchesne
84052,40.200.074,-110.049.034,Myton,UT,Duchesne
84053,40.320.728,-110.435.974,Neola,UT,Duchesne
84066,40.266.539,-110.106.937,Roosevelt,UT,Duchesne
84072,40.359.782,-110.721.218,Tabiona,UT,Duchesne
84073,40.320.728,-110.435.974,Talmage,UT,Duchesne
2535,41.379.034,-70.673.082,Chilmark,MA,Dukes
2539,41.401.176,-70.552.054,Edgartown,MA,Dukes
2552,41.379.836,-70.643.092,Menemsha,MA,Dukes
2557,41.417.376,-70.560.032,Oak Bluffs,MA,Dukes
2568,4.141.595,-70.595.235,Vineyard Haven,MA,Dukes
2573,41.379.836,-70.643.092,West Chop,MA,Dukes
2575,4.142.125,-70.642.806,West Tisbury,MA,Dukes
2713,4.142.178,-70.931.309,Cuttyhunk,MA,Dukes
69021,40.103.088,-101.789.168,Benkelman,NE,Dundy
69030,40.176.417,-101.687.688,Haigler,NE,Dundy
69037,40.176.417,-101.687.688,Max,NE,Dundy
69041,40.176.417,-101.687.688,Parks,NE,Dundy
63821,36.064.878,-90.229.246,Arbyrd,MO,Dunklin
63829,36.066.896,-90.257.353,Cardwell,MO,Dunklin
63837,36.297.884,-90.058.362,Clarkton,MO,Dunklin
63847,36.441.318,-90.029.294,Gibson,MO,Dunklin
63852,36.383.876,-89.998.681,Holcomb,MO,Dunklin
63855,36.052.985,-90.077.133,Hornersville,MO,Dunklin
63857,36.252.946,-90.127.039,Kennett,MO,Dunklin
63863,36.377.184,-90.057.096,Malden,MO,Dunklin
63875,36.313.319,-90.165.758,Rives,MO,Dunklin
63876,36.127.573,-9.018.349,Senath,MO,Dunklin
63880,36.313.319,-90.165.758,Whiteoak,MO,Dunklin
63933,36.492.269,-90.048.069,Campbell,MO,Dunklin
54725,45.075.804,-92.013.036,Boyceville,WI,Dunn
54730,45.037.889,-91.888.046,Colfax,WI,Dunn
54734,45.001.949,-92.099.665,Downing,WI,Dunn
54735,44.946.496,-9.190.344,Downsville,WI,Dunn
54737,44.749.316,-9.204.191,Eau Galle,WI,Dunn
54739,44.855.107,-91.736.968,Elk Mound,WI,Dunn
54749,44.947.538,-9.207.521,Knapp,WI,Dunn
54751,44.867.809,-91.943.198,Menomonie,WI,Dunn
54763,45.168.279,-91.875.797,Ridgeland,WI,Dunn
54764,44.946.496,-9.190.344,Rock Falls,WI,Dunn
54765,45.142.866,-91.699.794,Sand Creek,WI,Dunn
54772,45.094.148,-91.879.257,Wheeler,WI,Dunn
58625,47.305.726,-102.202.834,Dodge,ND,Dunn
58626,47.336.337,-102.663.492,Dunn Center,ND,Dunn
58636,47.351.748,-102.336.761,Halliday,ND,Dunn
58640,47.526.978,-102.703.916,Killdeer,ND,Dunn
58642,47.402.085,-102.622.139,Manning,ND,Dunn
58644,47.402.085,-102.622.139,Marshall,ND,Dunn
28325,35.141.931,-78.099.221,Calypso,NC,Duplin
28341,35.105.419,-78.102.083,Faison,NC,Duplin
28349,35.015.157,-77.896.863,Kenansville,NC,Duplin
28398,3.501.803,-78.031.022,Warsaw,NC,Duplin
28453,34.885.139,-78.034.098,Magnolia,NC,Duplin
28458,34.829.225,-78.022.982,Rose Hill,NC,Duplin
28464,34.778.119,-77.967.075,Teachey,NC,Duplin
28466,3.476.743,-77.940.027,Wallace,NC,Duplin
28508,35.103.676,-77.824.959,Albertson,NC,Duplin
28518,34.895.292,-77.785.362,Beulaville,NC,Duplin
28521,34.897.753,-7.777.497,Chinquapin,NC,Duplin
27503,3.609.206,-78.885.147,Bahama,NC,Durham
27572,36.205.828,-78.878.578,Rougemont,NC,Durham
27701,36.004.307,-78.875.467,Durham,NC,Durham
27702,36.051.155,-78.857.651,Durham,NC,Durham
27703,35.957.366,-78.821.694,Durham,NC,Durham
27704,36.037.132,-78.828.086,Durham,NC,Durham
27705,36.019.354,-78.899.525,Durham,NC,Durham
27706,35.997.043,-7.894.223,Durham,NC,Durham
27707,3.594.816,-78.941.599,Durham,NC,Durham
27708,36.028.685,-7.892.398,Durham,NC,Durham
27709,36.051.155,-78.857.651,Durham,NC,Durham
27710,36.051.155,-78.857.651,Durham,NC,Durham
27711,36.051.155,-78.857.651,Durham,NC,Durham
27712,36.091.848,-78.908.043,Durham,NC,Durham
27713,35.911.215,-78.917.768,Durham,NC,Durham
27715,36.051.155,-78.857.651,Durham,NC,Durham
27717,36.051.155,-78.857.651,Durham,NC,Durham
27722,36.051.155,-78.857.651,Durham,NC,Durham
12501,41.826.491,-73.710.901,Amenia,NY,Dutchess
12504,42.035.434,-73.909.234,Annandale On Hudson,NY,Dutchess
12506,41.759.905,-73.743.714,Bangall,NY,Dutchess
12507,42.000.547,-73.919.899,Barrytown,NY,Dutchess
12508,41.712.677,-73.773.082,Beacon,NY,Dutchess
12510,41.759.905,-73.743.714,Billings,NY,Dutchess
12511,41.759.905,-73.743.714,Castle Point,NY,Dutchess
12512,41.552.793,-73.968.183,Chelsea,NY,Dutchess
12514,41.867.364,-73.777.256,Clinton Corners,NY,Dutchess
12522,41.800.316,-73.687.324,Dover Plains,NY,Dutchess
12524,4.161.898,-73.847.308,Fishkill,NY,Dutchess
12527,41.520.249,-73.933.259,Glenham,NY,Dutchess
12531,41.549.045,-73.670.325,Holmes,NY,Dutchess
12533,41.748.948,-73.766.191,Hopewell Junction,NY,Dutchess
12537,41.582.437,-73.936.281,Hughsonville,NY,Dutchess
12538,41.813.468,-73.814.913,Hyde Park,NY,Dutchess
12540,41.633.029,-73.743.183,Lagrangeville,NY,Dutchess
12545,41.832.012,-73.637.175,Millbrook,NY,Dutchess
12546,4.193.846,-73.546.336,Millerton,NY,Dutchess
12564,41.663.759,-73.590.491,Pawling,NY,Dutchess
12567,41.952.681,-7.363.633,Pine Plains,NY,Dutchess
12569,41.825.708,-73.783.655,Pleasant Valley,NY,Dutchess
12570,41.646.389,-73.650.107,Poughquag,NY,Dutchess
12571,41.808.427,-73.786.847,Red Hook,NY,Dutchess
12572,41.836.548,-73.760.423,Rhinebeck,NY,Dutchess
12574,41.915.068,-7.395.173,Rhinecliff,NY,Dutchess
12578,4.181.246,-73.786.647,Salt Point,NY,Dutchess
12580,41.881.636,-7.372.455,Staatsburg,NY,Dutchess
12581,41.913.511,-73.695.442,Stanfordville,NY,Dutchess
12582,41.554.509,-7.372.667,Stormville,NY,Dutchess
12583,41.909.683,-73.749.214,Tivoli,NY,Dutchess
12585,41.716.145,-73.690.109,Verbank,NY,Dutchess
12590,41.736.948,-73.741.141,Wappingers Falls,NY,Dutchess
12592,41.802.285,-73.560.425,Wassaic,NY,Dutchess
12594,41.672.789,-73.584.346,Wingdale,NY,Dutchess
12601,41.695.839,-73.896.164,Poughkeepsie,NY,Dutchess
12602,41.759.905,-73.743.714,Poughkeepsie,NY,Dutchess
12603,41.690.707,-73.862.074,Poughkeepsie,NY,Dutchess
12604,41.759.905,-73.743.714,Poughkeepsie,NY,Dutchess
32099,30.337.538,-81.768.622,Jacksonville,FL,Duval
32201,30.389.438,-81.680.806,Jacksonville,FL,Duval
32202,30.328.439,-8.165.602,Jacksonville,FL,Duval
32203,3.032.281,-81.547.044,Jacksonville,FL,Duval
32204,30.323.539,-81.681.068,Jacksonville,FL,Duval
32205,30.330.938,-81.833.074,Jacksonville,FL,Duval
32206,30.352.488,-81.665.918,Jacksonville,FL,Duval
32207,30.290.839,-81.631.465,Jacksonville,FL,Duval
32208,30.391.988,-81.685.569,Jacksonville,FL,Duval
32209,30.347.838,-81.813.774,Jacksonville,FL,Duval
32210,30.274.539,-81.786.671,Jacksonville,FL,Duval
32211,30.347.139,-81.581.959,Jacksonville,FL,Duval
32212,30.213.189,-81.690.016,Jacksonville,FL,Duval
32214,3.034.494,-81.683.107,Jacksonville,FL,Duval
32215,30.240.689,-81.892.982,Jacksonville,FL,Duval
32216,3.028.434,-8.154.074,Jacksonville,FL,Duval
32217,3.024.058,-81.618.814,Jacksonville,FL,Duval
32218,3.047.548,-8.167.602,Jacksonville,FL,Duval
32219,30.378.738,-81.745.368,Jacksonville,FL,Duval
32220,30.337.236,-81.863.176,Jacksonville,FL,Duval
32221,30.259.438,-81.848.561,Jacksonville,FL,Duval
32222,30.218.289,-81.820.628,Jacksonville,FL,Duval
32223,30.166.809,-8.163.425,Jacksonville,FL,Duval
32224,3.024.359,-81.715.976,Jacksonville,FL,Duval
32225,30.331.905,-8.150.091,Jacksonville,FL,Duval
32226,30.479.666,-81.527.063,Jacksonville,FL,Duval
32227,3.038.024,-8.141.602,Jacksonville,FL,Duval
32228,3.038.239,-81.436.859,Jacksonville,FL,Duval
32229,3.034.494,-81.683.107,Jacksonville,FL,Duval
32230,3.034.494,-81.683.107,Jacksonville,FL,Duval
32231,3.034.494,-81.683.107,Jacksonville,FL,Duval
32232,3.034.494,-81.683.107,Jacksonville,FL,Duval
32233,3.035.239,-81.517.761,Atlantic Beach,FL,Duval
32234,30.275.711,-81.968.614,Jacksonville,FL,Duval
32235,3.034.494,-81.683.107,Jacksonville,FL,Duval
32236,3.034.494,-81.683.107,Jacksonville,FL,Duval
32237,3.034.494,-81.683.107,Jacksonville,FL,Duval
32238,3.034.494,-81.683.107,Jacksonville,FL,Duval
32239,3.034.494,-81.683.107,Jacksonville,FL,Duval
32240,3.034.494,-81.683.107,Jacksonville Beach,FL,Duval
32241,3.034.494,-81.683.107,Jacksonville,FL,Duval
32244,30.220.302,-81.747.414,Jacksonville,FL,Duval
32245,3.034.494,-81.683.107,Jacksonville,FL,Duval
32246,30.293.273,-8.150.916,Jacksonville,FL,Duval
32247,3.034.494,-81.683.107,Jacksonville,FL,Duval
32250,30.280.143,-81.416.506,Jacksonville Beach,FL,Duval
32254,30.357.888,-81.674.018,Jacksonville,FL,Duval
32255,30.287.041,-81.389.305,Jacksonville,FL,Duval
32256,30.213.733,-81.539.129,Jacksonville,FL,Duval
32257,30.191.737,-81.603.557,Jacksonville,FL,Duval
32258,30.156.591,-81.560.415,Jacksonville,FL,Duval
32266,30.315.978,-81.408.006,Neptune Beach,FL,Duval
32267,3.034.494,-81.683.107,Jacksonville,FL,Duval
32276,30.325.739,-81.659.017,Jacksonville,FL,Duval
32277,30.370.439,-81.586.394,Jacksonville,FL,Duval
32290,,,Jacksonville,FL,Duval
78341,27.592.468,-98.414.188,Benavides,TX,Duval
