Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size,Annual generated kWh
44866,OH,18;9,67280,11/25/2014,39.71,-83.26,3;49,Ashland,55003,3559;78836,131561;5574
45385,OH,20,20000,06/27/2005,40.26,-81.84,3;8,Greene,51079,1000,151584;6995
43160,OH,20,192250,10/29/2009,40.94,-82.21,3;83,Fayette,54019,9612;5,152781;4208
43311,OH,20,500000,4-6-2009,39.68,-83.94,3;6,Logan,54045,25000,143606;5574
43311,OH,20,0,4-6-2009,39.53,-83.43,3;6,Logan,54045,0,143606;5574
45250,OH,21;66,174900,12-9-2008,40.36,-83.75,0,0,0,8074;792244,0
43605,OH,22,199225,07/20/2008,40.36,-83.75,3;57,Lucas,39095,9055;681818,156650;8197
43351,OH,22;23,75000,04/26/2013,39.09,-84.51,3;51,Wyandot,39175,3373;819163,155628;2213
44260,OH,23;4,78230,12-12-2014,0,0,3;46,Summit,49043,3343;162393,161485;5738
44681,OH,24;3,70270,11/13/2014,41.66,-83.58,3;54,Tuscarawas,39157,2891;769547,171573;9344
45202,OH,24;4,220203,06/18/2010,40.83,-83.28,3;99,Hamilton,48193,9024;713115,194180
44615,OH,26;25,108950,10-12-2012,41.05,-81.40,3;49,Carroll,51035,4150;47619,182724;3852
44115,OH,28;5,198645,1-1-2009,40.50,-81.64,3;31,Cuyahoga,39035,6970,188154;5082
43220,OH,32;4,269886,08/31/2009,39.09,-84.51,3;66,Franklin,53021,8329;814815,236520
43812,OH,36,157860,04/24/2013,40.57,-81.09,3;56,Coshocton,39031,4385,255619;6721
43812,OH,40,163990,12/17/2012,41.47,-81.67,3;56,Coshocton,39031,4099;75,284021;8579
45324,OH,41;04,328790,11-1-2009,39.98,-82.98,3;76,Greene,51079,8011;452242,307777;5738
45631,OH,42;72,285000,11/15/2009,40.26,-81.84,3;83,Gallia,39053,6671;348315,326341;1148
45238,OH,43;5,281558,1-11-2011,40.26,-81.84,4;02,Hamilton,48193,6472;597701,348784;4262
45502,OH,47;84,,09/13/2011,39.80,-84.01,3;72,Clark,55019,0,354957;1148
44234,OH,50,350906,12/20/2010,38.82,-82.19,3;45,Portage,55097,7018;12,344057;377
44627,OH,50,219000,06/15/2012,39.09,-84.51,3;5,Wayne,54099,4380,349043;7158
45385,OH,51;2,280000,8-3-2011,39.92,-83.79,3;8,Greene,51079,5468;75,388056;8306
43845,OH,51;3,152370;4,05/28/2013,41.31,-81.14,3;54,Coshocton,39031,2970;183236,362211;6393
45246,OH,51;66,306000,4-1-1997,40.67,-81.86,3;96,Hamilton,48193,5923;344948,408029;3115
