Zipcode,State,Size (kW DC),Cost,Date Installed,Filters=maxsize=30600&minsize=0&state=CT
6408,CT,7.75,34100.0,2-1-2013,
6333,CT,7.75,32850.0,03/13/2013,
6455,CT,7.75,27125.0,6-6-2013,
6422,CT,7.75,38500.0,6-7-2013,
6238,CT,7.75,31930.0,07/26/2013,
6422,CT,7.75,27125.0,9-10-2013,
6238,CT,7.75,26892.5,9-11-2013,
6480,CT,7.75,27418.0,09/24/2013,
6482,CT,7.75,25350.0,03/18/2014,
6408,CT,7.75,34100.0,2-1-2013,
6333,CT,7.75,32850.0,03/13/2013,
6095,CT,7.755,39877.2,11-10-2011,
6763,CT,7.755,44979.0,09/30/2011,
6791,CT,7.76,12575.0,11-4-2013,
6237,CT,7.76,32183.25,05/14/2014,
6763,CT,7.76,44979.0,09/30/2011,
6095,CT,7.76,39877.2,11-10-2011,
6791,CT,7.76,12575.0,11-4-2013,
6763,CT,7.76,44979.0,09/30/2011,
6095,CT,7.76,39877.2,11-10-2011,
6413,CT,7.776,68500.0,3-3-2009,
6831,CT,7.776,69206.4,9-1-2009,
6413,CT,7.78,68500.0,3-3-2009,
6830,CT,7.78,69206.4,9-1-2009,
6413,CT,7.78,68500.0,3-3-2009,
6830,CT,7.78,69206.4,9-1-2009,
6447,CT,7.79,43187.7,02/28/2011,
6447,CT,7.79,43187.7,02/28/2011,
6468,CT,7.8,30186.0,06/24/2014,
6019,CT,7.8,25900.0,7-9-2014,
6479,CT,7.8,27976.0,7-9-2014,
6801,CT,7.8,29640.0,7-9-2014,
6470,CT,7.8,26520.0,08/19/2014,
6268,CT,7.8,27144.0,9-5-2014,
6880,CT,7.8,29328.0,04/18/2013,
6037,CT,7.8,38805.0,5-8-2013,
6811,CT,7.8,38805.0,8-1-2013,
6010,CT,7.8,33150.0,09/19/2013,
6226,CT,7.8,31231.2,11-4-2013,
6880,CT,7.8,29328.0,12-6-2013,
6260,CT,7.8,25312.0,12/18/2013,
6019,CT,7.8,31004.0,05/14/2014,
6078,CT,7.8,29995.0,04/29/2014,
6019,CT,7.8,31004.0,05/14/2014,
6804,CT,7.8,64130.0,6-3-2009,
6382,CT,7.8,50086.67,2-11-2010,
6281,CT,7.8,60714.22,07/14/2010,
6370,CT,7.8,36788.77,05/16/2011,
6105,CT,7.8,30420.0,2-1-2013,
6026,CT,7.8,30030.0,3-12-2013,
6880,CT,7.8,29328.0,04/18/2013,
6037,CT,7.8,38805.0,5-8-2013,
6811,CT,7.8,38805.0,8-1-2013,
6010,CT,7.8,33150.0,09/19/2013,
6226,CT,7.8,31231.2,11-4-2013,
6880,CT,7.8,29328.0,12-6-2013,
6260,CT,7.8,25312.0,12/18/2013,
6804,CT,7.8,64130.0,6-3-2009,
6382,CT,7.8,50086.67,2-11-2010,
6281,CT,7.8,60714.22,07/14/2010,
6370,CT,7.8,36788.77,05/16/2011,
6105,CT,7.8,30420.0,2-1-2013,
6026,CT,7.8,30030.0,3-12-2013,
6798,CT,7.82,57107.0,01/25/2010,
6824,CT,7.82,62199.8,04/13/2010,
6111,CT,7.82,59823.0,04/13/2010,
6824,CT,7.82,53958.0,08/16/2010,
6422,CT,7.82,44975.0,12/23/2010,
6281,CT,7.82,37224.0,01/13/2011,
6441,CT,7.82,46920.0,10/27/2011,
6468,CT,7.82,39491.0,9-7-2012,
6798,CT,7.82,57107.0,01/25/2010,
6824,CT,7.82,62199.8,04/13/2010,
6111,CT,7.82,59823.0,04/13/2010,
6824,CT,7.82,53958.0,08/16/2010,
6422,CT,7.82,44975.0,12/23/2010,
6281,CT,7.82,37224.0,01/13/2011,
6441,CT,7.82,46920.0,10/27/2011,
6468,CT,7.82,39491.0,9-7-2012,
6237,CT,7.83,27405.0,9-5-2014,
6516,CT,7.83,28188.0,9-10-2014,
6804,CT,7.84,32400.0,05/17/2013,
6777,CT,7.84,32536.0,05/22/2013,
6477,CT,7.84,40829.25,12/16/2013,
6820,CT,7.84,39592.0,1-6-2014,
6374,CT,7.84,38416.0,4-1-2014,
6401,CT,7.84,39592.0,4-9-2014,
6850,CT,7.84,38416.0,4-1-2014,
6374,CT,7.84,38416.0,4-1-2014,
6401,CT,7.84,39592.0,4-9-2014,
6851,CT,7.84,38416.0,5-6-2014,
6032,CT,7.84,38416.0,05/13/2014,
6473,CT,7.84,46334.4,07/27/2012,
6804,CT,7.84,32400.0,05/17/2013,
6777,CT,7.84,32536.0,05/22/2013,
6477,CT,7.84,40829.25,12/16/2013,
6820,CT,7.84,39592.0,1-6-2014,
6473,CT,7.84,46334.4,07/27/2012,
6413,CT,7.85,34138.8,6-10-2014,
6878,CT,7.85,42231.0,9-5-2014,
6405,CT,7.85,36983.7,09/17/2014,
6524,CT,7.85,72581.6,06/17/2013,
6441,CT,7.85,49050.0,7-2-2013,
6524,CT,7.85,49050.0,9-11-2013,
6412,CT,7.85,33971.4,09/24/2013,
6278,CT,7.85,42183.0,01/27/2014,
6268,CT,7.85,56113.2,04/15/2014,
6443,CT,7.85,49667.4,04/29/2014,
6413,CT,7.85,34138.8,6-10-2014,
6268,CT,7.85,56113.2,04/15/2014,
6443,CT,7.85,49667.4,04/29/2014,
6423,CT,7.85,45126.0,7-6-2012,
6357,CT,7.85,38538.73,07/19/2012,
6239,CT,7.85,40604.0,07/26/2012,
6268,CT,7.85,70682.75,02/20/2013,
6524,CT,7.85,72581.6,06/17/2013,
6441,CT,7.85,49050.0,7-2-2013,
6524,CT,7.85,49050.0,9-11-2013,
6412,CT,7.85,33971.4,09/24/2013,
6278,CT,7.85,42183.0,01/27/2014,
6423,CT,7.85,45126.0,7-6-2012,
6357,CT,7.85,38538.73,07/19/2012,
6239,CT,7.85,40604.0,07/26/2012,
6268,CT,7.85,70682.75,02/20/2013,
6840,CT,7.875,51446.97,12/20/2012,
6896,CT,7.875,48038.6,6-1-2011,
6896,CT,7.88,48038.6,6-1-2011,
6840,CT,7.88,51446.97,12/20/2012,
6896,CT,7.88,48038.6,6-1-2011,
6840,CT,7.88,51446.97,12/20/2012,
6612,CT,7.92,39402.0,4-11-2013,
6053,CT,7.92,39402.0,5-1-2013,
6111,CT,7.92,39996.0,05/23/2013,
6351,CT,7.92,39402.0,08/22/2013,
6071,CT,7.92,34197.0,09/19/2013,
6330,CT,7.92,35200.0,09/20/2013,
6237,CT,7.92,26700.0,12/18/2013,
6488,CT,7.92,39402.0,1-7-2014,
6706,CT,7.92,39402.0,04/16/2014,
6706,CT,7.92,39402.0,04/16/2014,
6825,CT,7.92,29200.0,5-8-2014,
6412,CT,7.92,58236.0,07/22/2008,
6810,CT,7.92,35281.2,10/22/2010,
6026,CT,7.92,47350.0,11-3-2010,
6385,CT,7.92,48945.6,11/30/2010,
6029,CT,7.92,38652.0,03/28/2011,
6374,CT,7.92,54200.0,5-6-2011,
6382,CT,7.92,43953.0,6-1-2011,
6484,CT,7.92,24742.0,08/24/2012,
6090,CT,7.92,41263.0,10-3-2012,
6374,CT,7.92,39402.0,10-4-2012,
6612,CT,7.92,39402.0,4-11-2013,
6053,CT,7.92,39402.0,5-1-2013,
6111,CT,7.92,39996.0,05/23/2013,
6351,CT,7.92,39402.0,08/22/2013,
6071,CT,7.92,34197.0,09/19/2013,
6330,CT,7.92,35200.0,09/20/2013,
6237,CT,7.92,26700.0,12/18/2013,
6488,CT,7.92,39402.0,1-7-2014,
6412,CT,7.92,58236.0,07/22/2008,
6810,CT,7.92,35281.2,10/22/2010,
6026,CT,7.92,47350.0,11-3-2010,
6385,CT,7.92,48945.6,11/30/2010,
6029,CT,7.92,38652.0,03/28/2011,
6374,CT,7.92,54200.0,5-6-2011,
6382,CT,7.92,43953.0,6-1-2011,
6484,CT,7.92,24742.0,08/24/2012,
6090,CT,7.92,41263.0,10-3-2012,
6374,CT,7.92,39402.0,10-4-2012,
6811,CT,7.92,35281.2,10/22/2010,
6090,CT,7.92,,8-9-2012,
6374,CT,7.92,,08/28/2012,
6437,CT,7.95,33930.0,12-6-2013,
6437,CT,7.95,33930.0,12-6-2013,
6002,CT,7.95,34980.0,03/18/2014,
6384,CT,7.98,58642.92,7-7-2009,
6384,CT,7.98,58642.92,7-7-2009,
6489,CT,7.99,53510.0,09/26/2012,
6489,CT,7.99,53510.0,09/26/2012,
6081,CT,8.0,33600.0,06/17/2014,
6410,CT,8.0,30800.0,06/24/2014,
6811,CT,8.0,37680.0,7-10-2014,
6067,CT,8.0,27961.7,07/15/2014,
6410,CT,8.0,28400.0,07/15/2014,
6039,CT,8.0,41600.0,07/22/2014,
6611,CT,8.0,31540.0,8-1-2014,
6339,CT,8.0,33440.0,8-6-2014,
6033,CT,8.0,23445.0,8-12-2014,
6470,CT,8.0,25600.0,9-5-2014,
6517,CT,8.0,29340.0,09/17/2014,
6824,CT,8.0,28950.0,03/21/2013,
6880,CT,8.0,24984.0,6-3-2013,
6355,CT,8.0,30960.0,7-1-2013,
6248,CT,8.0,45913.0,07/16/2013,
6601,CT,8.0,30000.0,08/14/2013,
6422,CT,8.0,28000.0,08/28/2013,
6412,CT,8.0,31200.0,9-10-2013,
6385,CT,8.0,32640.0,09/27/2013,
6281,CT,8.0,36000.0,10-11-2013,
6443,CT,8.0,30037.0,2-5-2014,
6242,CT,8.0,25600.0,03/18/2014,
6234,CT,8.0,29109.0,05/14/2014,
6081,CT,8.0,33600.0,06/17/2014,
6234,CT,8.0,29109.0,05/14/2014,
6791,CT,8.0,69600.0,08/29/2008,
6106,CT,8.0,68065.0,3-6-2009,
6903,CT,8.0,51834.0,08/31/2010,
6331,CT,8.0,35458.0,12/22/2011,
6412,CT,8.0,34337.0,2-10-2012,
6484,CT,8.0,30240.0,10-10-2012,
6111,CT,8.0,31525.0,10/22/2012,
6830,CT,8.0,43000.0,12-6-2012,
6422,CT,8.0,31500.0,2-5-2013,
6489,CT,8.0,35325.0,02/20/2013,
6824,CT,8.0,28950.0,03/21/2013,
6880,CT,8.0,24984.0,6-3-2013,
6355,CT,8.0,30960.0,7-1-2013,
6248,CT,8.0,45913.0,07/16/2013,
6601,CT,8.0,30000.0,08/14/2013,
6422,CT,8.0,28000.0,08/28/2013,
6412,CT,8.0,31200.0,9-10-2013,
6385,CT,8.0,32640.0,09/27/2013,
6281,CT,8.0,36000.0,10-11-2013,
6443,CT,8.0,30037.0,2-5-2014,
6095,CT,8.0,30869.63,2-11-2014,
6242,CT,8.0,25600.0,03/18/2014,
6791,CT,8.0,69600.0,08/29/2008,
6106,CT,8.0,68065.0,3-6-2009,
6903,CT,8.0,51834.0,08/31/2010,
6331,CT,8.0,35458.0,12/22/2011,
6412,CT,8.0,34337.0,2-10-2012,
6484,CT,8.0,30240.0,10-10-2012,
6111,CT,8.0,31525.0,10/22/2012,
6830,CT,8.0,43000.0,12-6-2012,
6422,CT,8.0,31500.0,2-5-2013,
6489,CT,8.0,35325.0,02/20/2013,
6498,CT,8.05,52831.0,02/16/2011,
6763,CT,8.05,56350.0,9-9-2011,
6498,CT,8.05,52831.0,02/16/2011,
6763,CT,8.05,56350.0,9-9-2011,
6082,CT,8.06,36574.0,7-2-2013,
6905,CT,8.06,38285.0,01/23/2014,
6382,CT,8.06,28210.0,05/14/2014,
6382,CT,8.06,28210.0,05/14/2014,
6410,CT,8.06,40098.5,3-12-2013,
6082,CT,8.06,36574.0,7-2-2013,
6905,CT,8.06,38285.0,01/23/2014,
6250,CT,8.06,30264.0,2-5-2014,
6410,CT,8.06,40098.5,3-12-2013,
6033,CT,8.09,38086.35,06/24/2014,
6455,CT,8.09,36868.0,7-2-2013,
6480,CT,8.09,29185.0,7-2-2013,
6824,CT,8.09,32957.0,08/28/2013,
6890,CT,8.09,42012.5,9-11-2013,
6489,CT,8.09,17854.0,11-4-2013,
6514,CT,8.09,40829.25,12-4-2013,
6811,CT,8.09,40829.25,12/16/2013,
6033,CT,8.09,38086.35,06/24/2014,
6483,CT,8.09,38080.35,5-12-2014,
6443,CT,8.09,34846.0,08/23/2012,
6777,CT,8.09,42446.0,11/20/2012,
6460,CT,8.09,33148.5,11/27/2012,
6614,CT,8.09,35421.0,01/16/2013,
6455,CT,8.09,36868.0,7-2-2013,
6480,CT,8.09,29185.0,7-2-2013,
6824,CT,8.09,32957.0,08/28/2013,
6890,CT,8.09,42012.5,9-11-2013,
6489,CT,8.09,17854.0,11-4-2013,
6514,CT,8.09,40829.25,12-4-2013,
6811,CT,8.09,40829.25,12/16/2013,
6443,CT,8.09,39616.5,1-2-2014,
6903,CT,8.09,38080.35,1-8-2014,
6443,CT,8.09,34846.0,08/23/2012,
6777,CT,8.09,42446.0,11/20/2012,
6460,CT,8.09,33148.5,11/27/2012,
6614,CT,8.09,35421.0,01/16/2013,
6482,CT,8.1,33381.85,02/19/2014,
6365,CT,8.1,62267.17,08/15/2008,
6340,CT,8.1,61214.65,03/13/2009,
6019,CT,8.1,69070.0,03/13/2009,
6824,CT,8.1,63002.2,03/16/2009,
6351,CT,8.1,59980.5,4-2-2009,
6351,CT,8.1,70000.0,4-2-2009,
6751,CT,8.1,63585.0,04/30/2009,
6778,CT,8.1,81810.0,5-8-2009,
6478,CT,8.1,62775.0,05/22/2009,
6460,CT,8.1,62775.0,7-7-2009,
6238,CT,8.1,62268.29,7-7-2009,
6437,CT,8.1,63446.74,07/15/2009,
6756,CT,8.1,62385.0,10/15/2009,
6076,CT,8.1,67635.0,11-10-2009,
6897,CT,8.1,66995.0,11/13/2009,
6119,CT,8.1,63423.0,12-2-2009,
6384,CT,8.1,61326.92,12-2-2009,
6514,CT,8.1,65300.0,12-2-2009,
6783,CT,8.1,59130.0,01/15/2010,
6037,CT,8.1,56776.0,2-11-2010,
6460,CT,8.1,64490.0,2-11-2010,
6804,CT,8.1,65585.34,3-12-2010,
6482,CT,8.1,51220.0,06/18/2010,
6057,CT,8.1,56700.0,08/16/2010,
6090,CT,8.1,56538.0,08/20/2010,
6403,CT,8.1,61965.0,9-10-2010,
6473,CT,8.1,60750.0,9-10-2010,
6460,CT,8.1,66610.0,02/16/2011,
6484,CT,8.1,51185.0,02/16/2011,
6498,CT,8.1,47838.0,05/16/2011,
6413,CT,8.1,54434.0,07/28/2011,
6461,CT,8.1,52650.0,9-9-2011,
6058,CT,8.1,57186.0,6-7-2012,
6482,CT,8.1,33381.85,02/19/2014,
6365,CT,8.1,62267.17,08/15/2008,
6340,CT,8.1,61214.65,03/13/2009,
6019,CT,8.1,69070.0,03/13/2009,
6824,CT,8.1,63002.2,03/16/2009,
6351,CT,8.1,59980.5,4-2-2009,
6351,CT,8.1,70000.0,4-2-2009,
6751,CT,8.1,63585.0,04/30/2009,
6778,CT,8.1,81810.0,5-8-2009,
6478,CT,8.1,62775.0,05/22/2009,
6460,CT,8.1,62775.0,7-7-2009,
6238,CT,8.1,62268.29,7-7-2009,
6437,CT,8.1,63446.74,07/15/2009,
6756,CT,8.1,62385.0,10/15/2009,
6076,CT,8.1,67635.0,11-10-2009,
6897,CT,8.1,66995.0,11/13/2009,
6119,CT,8.1,63423.0,12-2-2009,
6384,CT,8.1,61326.92,12-2-2009,
6514,CT,8.1,65300.0,12-2-2009,
6783,CT,8.1,59130.0,01/15/2010,
6037,CT,8.1,56776.0,2-11-2010,
6460,CT,8.1,64490.0,2-11-2010,
6804,CT,8.1,65585.34,3-12-2010,
6482,CT,8.1,51220.0,06/18/2010,
6057,CT,8.1,56700.0,08/16/2010,
6090,CT,8.1,56538.0,08/20/2010,
6403,CT,8.1,61965.0,9-10-2010,
6473,CT,8.1,60750.0,9-10-2010,
6460,CT,8.1,66610.0,02/16/2011,
6484,CT,8.1,51185.0,02/16/2011,
6498,CT,8.1,47838.0,05/16/2011,
6413,CT,8.1,54434.0,07/28/2011,
6461,CT,8.1,52650.0,9-9-2011,
6058,CT,8.1,57186.0,6-7-2012,
6787,CT,8.1,81810.0,5-8-2009,
6076,CT,8.1,68000.0,08/14/2009,
6461,CT,8.1,64490.0,2-11-2010,
6419,CT,8.1,54434.0,07/28/2011,
6040,CT,8.12,31580.4,9-5-2014,
6484,CT,8.12,31424.4,02/19/2014,
6484,CT,8.12,31424.4,02/19/2014,
6037,CT,8.12,39400.0,03/18/2014,
6469,CT,8.14,53624.0,03/28/2011,
6798,CT,8.14,45694.0,5-2-2011,
6095,CT,8.14,46398.0,06/27/2011,
6107,CT,8.14,42735.0,12/19/2011,
6469,CT,8.14,53624.0,03/28/2011,
6798,CT,8.14,45694.0,5-2-2011,
6095,CT,8.14,46398.0,06/27/2011,
6107,CT,8.14,42735.0,12/19/2011,
6878,CT,8.16,31476.8,06/24/2014,
6250,CT,8.16,35751.41,9-5-2014,
6611,CT,8.16,40596.0,03/20/2013,
6032,CT,8.16,40596.0,4-2-2013,
6437,CT,8.16,40596.0,06/20/2013,
6525,CT,8.16,30975.0,06/26/2013,
6488,CT,8.16,40596.0,08/21/2013,
6057,CT,8.16,56392.0,04/30/2009,
6484,CT,8.16,62192.26,03/19/2010,
6611,CT,8.16,40596.0,03/20/2013,
6032,CT,8.16,40596.0,4-2-2013,
6437,CT,8.16,40596.0,06/20/2013,
6525,CT,8.16,30975.0,06/26/2013,
6488,CT,8.16,40596.0,08/21/2013,
6057,CT,8.16,56392.0,04/30/2009,
6484,CT,8.16,62192.26,03/19/2010,
6470,CT,8.17,50409.0,4-1-2010,
6470,CT,8.17,50409.0,4-1-2010,
6078,CT,8.18,40466.25,08/19/2014,
6705,CT,8.18,39240.0,9-10-2014,
6524,CT,8.18,48848.0,11/25/2013,
6040,CT,8.18,37687.0,04/29/2014,
6040,CT,8.18,37687.0,04/29/2014,
6524,CT,8.18,48848.0,11/25/2013,
6488,CT,8.19,69372.4,8-7-2008,
6470,CT,8.19,64864.0,03/23/2009,
6250,CT,8.19,61555.93,06/30/2009,
6811,CT,8.19,65470.0,7-7-2009,
6437,CT,8.19,41670.54,08/27/2010,
6790,CT,8.19,46800.0,11-10-2010,
6770,CT,8.19,58804.2,12/23/2010,
6353,CT,8.19,27268.02,01/14/2011,
6239,CT,8.19,30045.0,01/20/2011,
6333,CT,8.19,60165.43,1-6-2012,
6488,CT,8.19,69372.4,8-7-2008,
6470,CT,8.19,64864.0,03/23/2009,
6250,CT,8.19,61555.93,06/30/2009,
6811,CT,8.19,65470.0,7-7-2009,
6437,CT,8.19,41670.54,08/27/2010,
6790,CT,8.19,46800.0,11-10-2010,
6770,CT,8.19,58804.2,12/23/2010,
6353,CT,8.19,27268.02,01/14/2011,
6239,CT,8.19,30045.0,01/20/2011,
6333,CT,8.19,60165.43,1-6-2012,
6357,CT,8.19,60165.43,1-6-2012,
6278,CT,8.19,61555.93,06/30/2009,
6903,CT,8.2,67301.32,02/25/2008,
6903,CT,8.2,67301.32,02/25/2008,
6763,CT,8.2,0.0,8-1-2009,
6460,CT,8.208,50979.2,07/22/2011,
6460,CT,8.21,50979.2,07/22/2011,
6460,CT,8.21,50979.2,07/22/2011,
6254,CT,8.25,30112.0,6-10-2014,
6378,CT,8.25,34485.0,8-5-2014,
6410,CT,8.25,28287.5,08/19/2014,
6422,CT,8.25,28875.0,4-3-2013,
6117,CT,8.25,33225.0,4-9-2013,
6238,CT,8.25,23890.83,9-10-2013,
6880,CT,8.25,29304.0,11/25/2013,
6239,CT,8.25,34533.75,05/14/2014,
6239,CT,8.25,34533.75,05/14/2014,
6069,CT,8.25,31500.0,6-10-2014,
6437,CT,8.25,40800.0,09/17/2012,
6422,CT,8.25,53450.0,01/29/2013,
6422,CT,8.25,28875.0,2-5-2013,
6422,CT,8.25,28875.0,4-3-2013,
6117,CT,8.25,33225.0,4-9-2013,
6422,CT,8.25,28875.0,6-6-2013,
6238,CT,8.25,23890.83,9-10-2013,
6880,CT,8.25,29304.0,11/25/2013,
6795,CT,8.25,30955.0,3-4-2014,
6437,CT,8.25,40800.0,09/17/2012,
6422,CT,8.25,53450.0,01/29/2013,
6422,CT,8.25,28875.0,2-5-2013,
6795,CT,8.28,41338.0,12-3-2013,
6457,CT,8.28,70545.6,7-11-2008,
6373,CT,8.28,57898.0,10/29/2008,
6477,CT,8.28,69552.0,11-7-2008,
6074,CT,8.28,64380.0,11/21/2008,
6801,CT,8.28,65750.0,2-9-2009,
6447,CT,8.28,58788.0,03/16/2009,
6469,CT,8.28,62240.47,4-2-2009,
6460,CT,8.28,64570.0,4-2-2009,
6375,CT,8.28,62618.07,04/20/2009,
6512,CT,8.28,65929.51,04/30/2009,
6111,CT,8.28,66240.0,6-3-2009,
6232,CT,8.28,64584.0,6-3-2009,
6483,CT,8.28,70794.0,07/14/2009,
6277,CT,8.28,63041.87,07/15/2009,
6782,CT,8.28,65250.0,07/15/2009,
6235,CT,8.28,62481.04,08/25/2009,
6756,CT,8.28,59616.0,08/25/2009,
6460,CT,8.28,65790.2,09/15/2009,
6751,CT,8.28,65562.0,09/15/2009,
6776,CT,8.28,62450.0,10/15/2009,
6092,CT,8.28,70966.0,11-10-2009,
6042,CT,8.28,65412.0,11-10-2009,
6791,CT,8.28,65412.0,12-2-2009,
6021,CT,8.28,59616.0,01/25/2010,
6783,CT,8.28,62928.0,2-11-2010,
6231,CT,8.28,61384.19,2-11-2010,
6078,CT,8.28,63342.0,2-11-2010,
6111,CT,8.28,55900.0,3-12-2010,
6457,CT,8.28,73715.8,4-8-2010,
6756,CT,8.28,62431.21,04/13/2010,
6333,CT,8.28,59992.33,6-8-2010,
6408,CT,8.28,56918.0,6-8-2010,
6516,CT,8.28,66606.0,06/30/2010,
6016,CT,8.28,56889.0,07/14/2010,
6877,CT,8.28,59615.1,08/16/2010,
6614,CT,8.28,63342.0,11-10-2010,
6035,CT,8.28,55699.0,11-10-2010,
6268,CT,8.28,63342.0,11/30/2010,
6516,CT,8.28,62100.0,11/30/2010,
6078,CT,8.28,55273.0,12/23/2010,
6437,CT,8.28,50475.0,1-7-2011,
6480,CT,8.28,52909.0,01/13/2011,
6063,CT,8.28,57960.0,02/16/2011,
6810,CT,8.28,51336.0,02/17/2011,
6460,CT,8.28,55228.0,4-8-2011,
6424,CT,8.28,55101.0,6-1-2011,
6029,CT,8.28,49498.0,07/22/2011,
6413,CT,8.28,50800.0,9-9-2011,
6029,CT,8.28,58837.0,09/19/2011,
6460,CT,8.28,60444.0,12/29/2011,
6757,CT,8.28,52434.0,02/24/2012,
6795,CT,8.28,41338.0,12-3-2013,
6457,CT,8.28,70545.6,7-11-2008,
6373,CT,8.28,57898.0,10/29/2008,
6477,CT,8.28,69552.0,11-7-2008,
6074,CT,8.28,64380.0,11/21/2008,
6801,CT,8.28,65750.0,2-9-2009,
6447,CT,8.28,58788.0,03/16/2009,
6469,CT,8.28,62240.47,4-2-2009,
6460,CT,8.28,64570.0,4-2-2009,
6375,CT,8.28,62618.07,04/20/2009,
6512,CT,8.28,65929.51,04/30/2009,
6111,CT,8.28,66240.0,6-3-2009,
6232,CT,8.28,64584.0,6-3-2009,
6483,CT,8.28,70794.0,07/14/2009,
6277,CT,8.28,63041.87,07/15/2009,
6782,CT,8.28,65250.0,07/15/2009,
6235,CT,8.28,62481.04,08/25/2009,
6756,CT,8.28,59616.0,08/25/2009,
6460,CT,8.28,65790.2,09/15/2009,
6751,CT,8.28,65562.0,09/15/2009,
6776,CT,8.28,62450.0,10/15/2009,
6092,CT,8.28,70966.0,11-10-2009,
6042,CT,8.28,65412.0,11-10-2009,
6791,CT,8.28,65412.0,12-2-2009,
6021,CT,8.28,59616.0,01/25/2010,
6783,CT,8.28,62928.0,2-11-2010,
6231,CT,8.28,61384.19,2-11-2010,
6078,CT,8.28,63342.0,2-11-2010,
6111,CT,8.28,55900.0,3-12-2010,
6457,CT,8.28,73715.8,4-8-2010,
6756,CT,8.28,62431.21,04/13/2010,
6333,CT,8.28,59992.33,6-8-2010,
6408,CT,8.28,56918.0,6-8-2010,
6516,CT,8.28,66606.0,06/30/2010,
6016,CT,8.28,56889.0,07/14/2010,
6877,CT,8.28,59615.1,08/16/2010,
6614,CT,8.28,63342.0,11-10-2010,
6035,CT,8.28,55699.0,11-10-2010,
6268,CT,8.28,63342.0,11/30/2010,
6516,CT,8.28,62100.0,11/30/2010,
6078,CT,8.28,55273.0,12/23/2010,
6437,CT,8.28,50475.0,1-7-2011,
6480,CT,8.28,52909.0,01/13/2011,
6063,CT,8.28,57960.0,02/16/2011,
6810,CT,8.28,51336.0,02/17/2011,
6460,CT,8.28,55228.0,4-8-2011,
6029,CT,8.28,49498.0,07/22/2011,
6413,CT,8.28,50800.0,9-9-2011,
6029,CT,8.28,58837.0,09/19/2011,
6460,CT,8.28,60444.0,12/29/2011,
6757,CT,8.28,52434.0,02/24/2012,
6785,CT,8.28,52434.0,02/24/2012,
6377,CT,8.28,57898.0,10/29/2008,
6461,CT,8.28,64570.0,4-2-2009,
6473,CT,8.28,65929.51,04/30/2009,
6461,CT,8.28,65790.2,09/15/2009,
6786,CT,8.28,65250.0,07/15/2009,
6811,CT,8.28,51336.0,02/17/2011,
6410,CT,8.28,56918.0,6-8-2010,
6033,CT,8.29,58000.0,9-10-2010,
6033,CT,8.29,58000.0,9-10-2010,
6611,CT,8.32,30784.0,06/24/2014,
6107,CT,8.32,30284.0,8-1-2014,
6488,CT,8.32,52088.0,08/19/2014,
6611,CT,8.32,34197.0,9-5-2014,
6511,CT,8.32,31116.8,9-5-2014,
6801,CT,8.32,34112.0,07/23/2013,
6238,CT,8.32,30950.4,09/13/2013,
6385,CT,8.32,41432.8,2-5-2014,
6010,CT,8.32,38730.0,04/15/2014,
6010,CT,8.32,29854.0,04/29/2014,
6870,CT,8.32,42685.5,3-6-2013,
6801,CT,8.32,34112.0,07/23/2013,
6238,CT,8.32,30950.4,09/13/2013,
6385,CT,8.32,41432.8,2-5-2014,
6030,CT,8.32,32448.0,02/19/2014,
6870,CT,8.32,42685.5,3-6-2013,
6825,CT,8.325,50532.75,07/22/2011,
6355,CT,8.325,40493.4,6-1-2011,
6010,CT,8.325,39150.0,10-4-2011,
6082,CT,8.325,41933.0,06/27/2011,
6825,CT,8.33,30987.5,7-2-2013,
6033,CT,8.33,42066.5,08/26/2013,
6026,CT,8.33,40817.0,05/13/2014,
6489,CT,8.33,39234.3,05/29/2014,
6762,CT,8.33,40817.0,4-2-2014,
6442,CT,8.33,40817.0,4-8-2014,
6880,CT,8.33,40817.0,4-9-2014,
6026,CT,8.33,40817.0,05/13/2014,
6489,CT,8.33,39234.3,05/29/2014,
6355,CT,8.33,40493.4,6-1-2011,
6082,CT,8.33,41933.0,06/27/2011,
6825,CT,8.33,50532.75,07/22/2011,
6010,CT,8.33,39150.0,10-4-2011,
6825,CT,8.33,30987.5,7-2-2013,
6033,CT,8.33,42066.5,08/26/2013,
6355,CT,8.33,40493.4,6-1-2011,
6082,CT,8.33,41933.0,06/27/2011,
6825,CT,8.33,50532.75,07/22/2011,
6010,CT,8.33,39150.0,10-4-2011,
6268,CT,8.38,39437.25,07/30/2013,
6268,CT,8.38,39437.25,07/30/2013,
6237,CT,8.4,42420.0,7-9-2013,
6779,CT,8.4,38346.0,12-6-2013,
6040,CT,8.4,42420.0,04/28/2014,
6040,CT,8.4,42420.0,04/28/2014,
6382,CT,8.4,69485.0,11/28/2007,
6359,CT,8.4,85714.01,01/18/2008,
6359,CT,8.4,67142.71,04/28/2008,
6281,CT,8.4,65420.95,05/16/2008,
6277,CT,8.4,66660.8,06/30/2008,
6883,CT,8.4,64336.05,8-7-2008,
6331,CT,8.4,66360.0,4-2-2009,
6073,CT,8.4,53808.0,11-10-2009,
6524,CT,8.4,64016.0,12/30/2009,
6424,CT,8.4,61470.0,2-11-2010,
6268,CT,8.4,68005.0,2-11-2010,
6782,CT,8.4,56720.0,2-11-2010,
6249,CT,8.4,74812.0,3-12-2010,
6074,CT,8.4,45131.0,05/21/2010,
