Zipcode,State,Size (kW DC),Cost,Date Installed,Filters=maxsize=30600&minsize=0&state=NJ
8720,NJ,11.28,0.0,06/26/2013,
7869,NJ,11.28,0.0,08/22/2012,
8094,NJ,11.28,0.0,4-4-2012,
8801,NJ,11.28,0.0,4-3-2012,
8863,NJ,11.28,0.0,11-3-2011,
8831,NJ,11.28,0.0,11/21/2011,
8015,NJ,11.28,0.0,07/14/2011,
8518,NJ,11.28,0.0,07/25/2011,
7764,NJ,11.28,0.0,12/16/2011,
8069,NJ,11.28,0.0,02/15/2012,
7848,NJ,11.28,0.0,11/30/2011,
8046,NJ,11.28,64032.0,8-10-2010,
8332,NJ,11.28,72450.0,03/25/2010,
8069,NJ,11.28,,02/15/2012,
8069,NJ,11.28,,12-3-2012,
8051,NJ,11.28,,02/29/2012,
8527,NJ,11.28,,02/13/2012,
8758,NJ,11.28,,5-1-2012,
8062,NJ,11.28,,07/20/2012,
8721,NJ,11.28,,9-10-2012,
8001,NJ,11.28,,02/17/2012,
8205,NJ,11.28,,12-5-2012,
8527,NJ,11.28,,09/19/2012,
7876,NJ,11.28,,09/19/2012,
8757,NJ,11.28,,11/28/2012,
8250,NJ,11.28,,10-4-2011,
8022,NJ,11.28,,3-10-2011,
8098,NJ,11.28,,5-3-2011,
7882,NJ,11.28,,07/19/2011,
8230,NJ,11.28,,09/29/2011,
8343,NJ,11.28,,11/17/2011,
8242,NJ,11.28,,09/29/2011,
8753,NJ,11.28,,12-8-2011,
8822,NJ,11.285,,3-2-2011,
8901,NJ,11.34,0.0,12-10-2010,
8053,NJ,11.34,86172.0,6-2-2011,
8204,NJ,11.34,91854.0,3-7-2006,
8215,NJ,11.34,91854.0,3-7-2006,
8361,NJ,11.34,91854.0,06/22/2006,
8080,NJ,11.34,91854.0,06/27/2006,
8561,NJ,11.34,91854,06/22/2006,
8901,NJ,11.34,85000.0,08/30/2010,
7882,NJ,11.375,94232.0,11/30/2006,
8812,NJ,11.382,81920.0,12/30/2009,
8054,NJ,11.395,84665.0,06/16/2010,
8724,NJ,11.4,89490.0,12/14/2009,
8089,NJ,11.4,89000.0,06/24/2010,
7073,NJ,11.4,125460.0,5-5-2009,
7728,NJ,11.4,0.0,04/16/2012,
8322,NJ,11.4,0.0,5-8-2013,
8501,NJ,11.4,0.0,11/25/2011,
8723,NJ,11.4,89490,12/14/2009,
8833,NJ,11.4,,10/22/2012,
8514,NJ,11.4,,08/17/2011,
8234,NJ,11.44,0.0,03/25/2013,
8648,NJ,11.44,0.0,12/21/2012,
8234,NJ,11.44,0.0,03/27/2013,
7726,NJ,11.44,0.0,12/28/2012,
8230,NJ,11.44,0.0,06/13/2013,
7080,NJ,11.44,,07/20/2012,
8648,NJ,11.44,,08/16/2012,
7866,NJ,11.44,0.0,09/26/2013,
7080,NJ,11.44,0.0,08/22/2012,
8234,NJ,11.44,0.0,03/25/2013,
7719,NJ,11.44,,10/18/2012,
7866,NJ,11.44,,08/27/2012,
8008,NJ,11.445,0.0,11/28/2012,
7444,NJ,11.445,0.0,2-5-2013,
8330,NJ,11.445,0.0,03/21/2013,
7731,NJ,11.445,0.0,01/31/2013,
8902,NJ,11.445,0.0,10/15/2012,
8902,NJ,11.445,0.0,05/31/2013,
8551,NJ,11.445,0.0,01/28/2013,
8527,NJ,11.445,0.0,07/26/2013,
8820,NJ,11.445,46352.0,11-8-2013,
7849,NJ,11.445,54234.0,08/16/2013,
8809,NJ,11.445,56000.0,08/13/2013,
8753,NJ,11.445,51250.0,11/19/2013,
7480,NJ,11.445,,11-2-2012,
7738,NJ,11.448,,04/16/2012,
8562,NJ,11.47,0.0,01/30/2012,
8701,NJ,11.47,0.0,4-4-2011,
8759,NJ,11.47,,02/16/2012,
8234,NJ,11.47,,07/27/2011,
8844,NJ,11.475,0.0,01/20/2011,
8640,NJ,11.475,0.0,10/16/2013,
8640,NJ,11.475,0.0,10/17/2013,
8640,NJ,11.475,0.0,10/22/2013,
