Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size,Annual generated kWh
72756,AR,2;8,26500,12/15/2010,34.50,-93.05,4;6,Benton,53005,9464;285714,25689;61749
72956,AR,11,57771,2-7-2011,36.33,-94.13,4;63,Crawford,55023,5251;909091,101581;694
72632,AR,0;46,4959,2-1-2011,35.44,-94.35,4;52,Carroll,51035,10780;43478,4147;038251
72946,AR,5;04,13859;44,11/23/2011,36.39,-93.73,4;62,Crawford,55023,2749;888889,46442;36066
72032,AR,1;15,9200,03/16/2011,35.63,-94.16,4;4,Faulkner,5045,8000,10092;34973
71913,AR,25,172916,02/22/2011,35.08,-92.45,4;38,Garland,5051,6916;64,218401;6393
71913,AR,25,140000,02/22/2011,34.50,-93.05,4;38,Garland,5051,5600,218401;6393
71901,AR,14,80000,02/22/2011,34.50,-93.05,4;37,Garland,5051,5714;285714,122025;6831
72701,AR,13,58015;68,06/25/2010,34.50,-93.05,4;67,Washington,55131,4462;744615,121088;2514
72641,AR,2;9,17236,07/28/2011,36.07,-94.15,4;49,Newton,48351,5943;448276,25970;84699
72774,AR,7;74,34668;02,4-7-2011,36.00,-93.18,4;71,Washington,55131,4479;072351,72711;59016
72202,AR,23;92,190000,09/30/2011,35.93,-94.18,4;38,Pulaski,51155,7943;143813,208966;6885
