Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size,Annual generated kWh
97223,OR,5;52,,4-4-2011,45.55,-122.56,5;56,Washington,55131,0,61214;68852
97225,OR,5;52,,9-7-2011,44.41,-121.29,3;34,Washington,55131,0,36772;85246
97236,OR,5;52,,9-6-2011,45.53,-122.60,4;86,Multnomah,41051,0,53507;80328
97236,OR,5;52,,08/15/2011,45.67,-117.03,3;97,Multnomah,41051,0,43709;04918
97301,OR,5;52,,05/13/2011,44.46,-123.34,3;93,Marion,54049,0,43268;65574
97303,OR,5;52,,04/13/2011,44.62,-123.13,3;87,Marion,54049,0,42608;06557
97306,OR,5;52,,06/23/2011,44.75,-123.04,3;92,Marion,54049,0,43158;55738
97401,OR,5;52,,9-9-2011,44.63,-123.27,5;68,Lane,41039,0,62535;86885
97702,OR,5;52,27462,01/15/2013,44.10,-120.66,3;37,Deschutes,41017,4975,37103;14754
97333,OR,5;52,32363,11/23/2010,45.48,-122.60,6;12,Benton,53005,5862;862319,67380;19672
97330,OR,5;52,27462,12-11-2012,42.09,-121.99,4;86,Benton,53005,4975,53507;80328
97217,OR,5.559,30315,7-1-2012,45.67,-117.03,5;16,Multnomah,41051,5;453318942,57212134;43
97123,OR,5;59,27810,7-1-2012,45.85,-119.21,5;16,Washington,55131,4974;955277,57531;18033
97006,OR,5;59,,08/15/2011,45.85,-119.21,3;8,Washington,55131,0,42367;9235
97062,OR,5;59,,5-3-2011,45.19,-123.24,3;56,Washington,55131,0,39692;05464
