Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size,Annual generated kWh
5760,VT,1;36,14843,07/17/2008,44.13,-73.08,3;76,Addison,50001,10913;97059,10199;25683
5001,VT,1.374,15027;81,08/17/2010,43.60,-72.97,3;69,Windsor,50027,10;93727074,10112414;75
5655,VT,1;38,4977;75,01/20/2010,43.80,-73.30,3;8,Lamoille,50015,3607;065217,10459;34426
5822,VT,1;38,10230,05/19/2011,43.65,-72.32,3;67,Orleans,50019,7413;043478,10101;52459
5403,VT,1;4,13842,07/25/2007,44.59,-72.61,3;79,Chittenden,50007,9887;142857,10583;00546
5733,VT,1;4,16614,8-4-2009,44.74,-72.17,3;81,Rutland,50021,11867;14286,10638;85246
5470,VT,1;4,5000,10-8-2012,44.44,-73.21,0,0,0,3571;428571,0
5405,VT,1;4,9800,06/25/2012,43.80,-73.08,3;88,Chittenden,50007,7000,10834;31694
5358,VT,1;41,9522,1-11-2012,44.90,-72.63,3;81,Windham,50025,6753;191489,10714;84426
5767,VT,1;41,,12/15/2011,0,0,3;8,Windsor,50027,0,10686;72131
5474,VT,1;41,11276,8-4-2011,44.48,-73.22,3;79,Grand Isle,50013,7997;163121,10658;59836
5701,VT,1.435,12857;75,12-9-2010,42.76,-72.72,3;71,Rutland,50021,8;96010453,10618607;92
5401,VT,1;44,12428,7-2-2004,43.88,-72.82,3;77,Chittenden,50007,8630;555556,10827;93443
5462,VT,1;44,15200,09/13/2007,44.82,-73.28,3;87,Chittenden,50007,10555;55556,11115;14754
5359,VT,1;44,13163,2-8-2008,43.60,-72.97,3;78,Windham,50025,9140;972222,10856;65574
5773,VT,1;44,16265;5,01/17/2008,44.48,-73.22,3;66,Rutland,50021,11295;48611,10512
