Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/Size,Annual generated kWh
19801,DE,49;68,490000,09/22/2010,39.66,-75.57,4;11,New Castle,10003,9863;123994,407253;8361
19709,DE,49;82,,04/16/2013,39.15,-75.51,4;11,New Castle,10003,0,408401;4918
19971,DE,49.896,,11/29/2011,39.15,-75.51,4;13,Sussex,51183,0,411014891;8
19940,DE,49;92,,3-6-2013,39.15,-75.51,4;19,Sussex,51183,0,417186;623
19804,DE,49;92,274000,12-1-2011,39.15,-75.51,4;1,New Castle,10003,5488;782051,408225;5738
19966,DE,49;95,309375,2-2-2012,39.29,-75.60,4;17,Sussex,51183,6193;693694,415444;7951
19713,DE,49;98,,06/25/2014,39.73,-75.53,4;1,New Castle,10003,0,408716;2295
19947,DE,49;98,,10/16/2013,38.45,-75.22,4;16,Sussex,51183,0,414697;4426
19709,DE,49;98,158000,3-4-2015,38.70,-75.09,4;11,New Castle,10003,3161;264506,409713;0984
19901,DE,50,135700,05/19/2014,38.54,-75.24,4;13,Kent,48263,2714,411871;5847
19952,DE,50,160800,01/22/2015,39.73,-75.53,4;15,Kent,48263,3216,413866;1202
19801,DE,50,,12/16/2008,39.45,-75.71,4;11,New Castle,10003,0,409877;0492
19707,DE,50;4,335000,4-1-2011,38.70,-75.09,4;05,New Castle,10003,6646;825397,407124;5902
19720,DE,50;4,399200,6-1-2010,38.46,-75.57,4;09,New Castle,10003,7920;634921,411145;5738
19904,DE,50;76,,9-12-2013,39.73,-75.53,4;08,Kent,48263,0,413069;9016
19947,DE,51,,10-12-2012,38.58,-75.29,4;16,Sussex,51183,0,423160;6557
19808,DE,51;48,473000,04/30/2010,39.67,-75.75,4;07,New Castle,10003,9188;034188,417902;2623
19901,DE,51;66,299628,7-1-2010,38.69,-75.38,4;13,Kent,48263,5800,425545;7213
19801,DE,51;85,,12/30/2013,39.45,-75.71,4;11,New Castle,10003,0,425042;5
19904,DE,56;4,,9-12-2013,39.15,-75.51,4;08,Kent,48263,0,458966;5574
19720,DE,56;7,456714;21,10-1-2009,38.92,-75.57,4;09,New Castle,10003,8054;924339,462538;7705
19973,DE,57;12,,3-9-2011,39.73,-75.53,4;15,Sussex,51183,0,472800;6557
19720,DE,58;6,456823;92,9-1-2009,39.78,-75.68,4;09,New Castle,10003,7795;630034,478038;306
19945,DE,58;99,,10/22/2012,39.66,-75.57,4;17,Sussex,51183,0,490632;4016
19971,DE,60,495000,7-7-2010,39.15,-75.51,4;13,Sussex,51183,8250,494245;9016
19720,DE,62;6,500000,09/17/2008,38.69,-75.38,4;09,New Castle,10003,7987;220447,510668;9071
19941,DE,63,,8-10-2010,39.73,-75.53,4;12,Sussex,51183,0,517701;6393
19971,DE,64;4,,11-7-2008,39.15,-75.51,4;13,Sussex,51183,0,530490;6011
19808,DE,64;6,500000,12-1-2008,39.73,-75.53,4;07,New Castle,10003,7739;93808,524407;2678
19709,DE,65;47,500000,08/17/2009,39.15,-75.51,4;11,New Castle,10003,7637;085688,536693;0082
19810,DE,65;8,425584;8,4-1-2010,39.66,-75.57,4;07,New Castle,10003,6467;854103,534148;5792
19709,DE,67.375,500000,9-1-2008,38.64,-75.61,4;11,New Castle,10003,7;421150278,552309323;8
19970,DE,68;4,458000,5-7-2012,39.66,-75.57,4;08,Sussex,51183,6695;906433,556619;0164
19707,DE,69;42,574000,1-9-2009,38.52,-75.23,4;05,New Castle,10003,8268;510516,560765;6557
19706,DE,72,490000,8-1-2008,38.70,-75.09,4;07,New Castle,10003,6805;555556,584478;6885
19963,DE,72;38,384615,11/15/2011,39.66,-75.57,4;12,Sussex,51183,5313;829787,594781;6612
19963,DE,72;38,384614,04/26/2012,38.80,-75.42,4;12,Sussex,51183,5313;815971,594781;6612
19945,DE,73;32,,11-10-2011,38.70,-75.09,4;17,Sussex,51183,0,609818;0656
19801,DE,75,472834,05/13/2011,39.73,-75.53,4;11,New Castle,10003,6304;453333,614815;5738
19802,DE,75,492515;3,6-1-2006,39.45,-75.71,4;11,New Castle,10003,6566;870667,614815;5738
19938,DE,76,559413,09/20/2011,39.73,-75.53,4;12,Kent,48263,7360;697368,624528;9617
19720,DE,78;75,,06/30/2011,39.45,-75.71,4;09,New Castle,10003,0,642414;959
19713,DE,82;35,,12/13/2013,38.54,-75.09,4;1,New Castle,10003,0,673425
19956,DE,89;01,534060,7-1-2010,39.78,-75.68,4;18,Sussex,51183,6000,742090;4754
19720,DE,90;77,,9-8-2011,39.57,-75.60,4;09,New Castle,10003,0,740469;9153
19956,DE,97;92,479800,2-10-2012,38.91,-75.43,4;18,Sussex,51183,4899;918301,816374;5574
19956,DE,99;84,,08/14/2013,38.91,-75.43,4;18,Sussex,51183,0,832381;9016
19950,DE,103,,11/18/2014,38.52,-75.23,4;16,Sussex,51183,0,854618;5792
19950,DE,103,272200,11/18/2014,39.73,-75.53,4;16,Sussex,51183,2642;718447,854618;5792
19963,DE,104;48,,12/21/2012,39.73,-75.53,4;12,Sussex,51183,0,858562;9727
19804,DE,107;1,776475,04/23/2010,39.29,-75.63,4;1,New Castle,10003,7250,875820;4918
19807,DE,107;16,,02/13/2012,39.66,-75.57,4;08,New Castle,10003,0,872036;459
19701,DE,107;25,,11-7-2014,39.67,-75.75,4;11,New Castle,10003,0,879186;2705
19947,DE,108;9,648000,07/29/2011,38.55,-75.57,4;16,Sussex,51183,5950;413223,903572;459
19904,DE,109;8,,12/19/2013,39.66,-75.57,4;08,Kent,48263,0,893520
19973,DE,115;12,,04/13/2013,38.55,-75.57,4;15,Sussex,51183,0,952885;3552
19734,DE,124;8,,10-8-2012,38.55,-75.57,4;13,New Castle,10003,0,1028031;475
19807,DE,142;87,928655,10/23/2009,38.80,-75.59,4;08,New Castle,10003,6500,1162633;902
19963,DE,150,,08/30/2010,38.80,-75.59,4;12,Sussex,51183,0,1232622;951
19963,DE,151;2,680400,10/19/2011,38.91,-75.43,4;12,Sussex,51183,4500,1242483;934
19963,DE,151;34,,09/26/2011,39.73,-75.53,4;12,Sussex,51183,0,1243634;383
19901,DE,183;3,,12-12-2011,39.73,-75.53,4;13,Kent,48263,0,1509921;23
19720,DE,184;8,,9-10-2012,39.58,-75.68,4;09,New Castle,10003,0,1507533;77
19801,DE,197;47,1001206;36,3-4-2011,38.69,-75.38,4;11,New Castle,10003,5070;169443,1618768;418
19803,DE,199,,10/28/2011,39.15,-75.51,4;06,New Castle,10003,0,1611465;027
