ZIP,State,Annual Average (kWh/m2/day)
93249,CA,6;30
93250,CA,5;96
93251,CA,6;24
93252,CA,6;89
93254,CA,7;08
93255,CA,8;26
93256,CA,5;90
93257,CA,6;34
93260,CA,7;24
93262,CA,6;74
93263,CA,5;99
93265,CA,7;17
93266,CA,5;98
93267,CA,6;03
93268,CA,6;23
93270,CA,6;02
93271,CA,6;73
93272,CA,5;91
93274,CA,5;93
93276,CA,6;23
93277,CA,5;94
93280,CA,5;94
93283,CA,8;14
93285,CA,7;14
93286,CA,6;16
93287,CA,6;40
93291,CA,5;96
93292,CA,6;05
93301,CA,6;00
93304,CA,6;03
93305,CA,6;03
93306,CA,6;41
93307,CA,6;20
93308,CA,6;30
93309,CA,6;01
93311,CA,6;26
93312,CA,5;97
93313,CA,6;01
93314,CA,5;97
93401,CA,6;13
93402,CA,5;75
93405,CA,5;97
93408,CA,6;29
93409,CA,6;31
93420,CA,6;30
93422,CA,6;55
93424,CA,6;03
93426,CA,6;65
93427,CA,6;49
93428,CA,6;43
93429,CA,5;53
93430,CA,6;18
93432,CA,6;83
93433,CA,5;67
93434,CA,5;32
93435,CA,5;84
93436,CA,5;66
93437,CA,5;42
93440,CA,6;46
93442,CA,6;03
93444,CA,5;88
93445,CA,5;56
93446,CA,6;77
93449,CA,5;67
93450,CA,6;73
93451,CA,6;82
93452,CA,5;93
93453,CA,6;76
93454,CA,6;72
93455,CA,5;80
93458,CA,5;90
93460,CA,6;95
93461,CA,6;74
93463,CA,6;53
93465,CA,6;72
93501,CA,8;07
93504,CA,8;38
93505,CA,8;33
93510,CA,7;22
93512,CA,7;69
93513,CA,7;86
93514,CA,7;68
93516,CA,8;30
93517,CA,7;05
93518,CA,7;28
93519,CA,8;34
93522,CA,8;37
93523,CA,8;14
93524,CA,8;32
93526,CA,7;80
93527,CA,8;31
93528,CA,8;65
93529,CA,6;75
93530,CA,7;86
93531,CA,6;79
93532,CA,7;11
93534,CA,7;80
93535,CA,7;99
93536,CA,7;33
93541,CA,7;01
93543,CA,7;87
93544,CA,7;89
93545,CA,8;03
93546,CA,7;24
93549,CA,8;15
93550,CA,7;53
93551,CA,7;41
93552,CA,7;85
93553,CA,7;85
93554,CA,8;56
93555,CA,8;42
93560,CA,7;65
93561,CA,7;09
93562,CA,8;30
93563,CA,7;62
93591,CA,8;05
93599,CA,8;06
93601,CA,6;49
93602,CA,6;60
93603,CA,6;73
93604,CA,6;78
93605,CA,7;04
93608,CA,6;26
93609,CA,5;98
93610,CA,5;89
93611,CA,5;93
93612,CA,5;94
93614,CA,6;29
93615,CA,6;03
93616,CA,5;99
93618,CA,6;01
93619,CA,6;06
93620,CA,5;86
93621,CA,6;50
93622,CA,6;13
93623,CA,6;57
93624,CA,6;07
93625,CA,5;98
93626,CA,6;11
93627,CA,6;00
93628,CA,6;92
93630,CA,5;95
93631,CA,5;96
93633,CA,6;83
93634,CA,7;25
93635,CA,6;00
93636,CA,5;93
93637,CA,5;89
93638,CA,5;95
93640,CA,6;11
93641,CA,6;57
93642,CA,6;80
93643,CA,6;76
93644,CA,6;59
93645,CA,6;32
93646,CA,6;11
93647,CA,6;23
93648,CA,6;00
93649,CA,6;20
93650,CA,5;85
93651,CA,6;22
93652,CA,5;97
93653,CA,6;11
93654,CA,6;06
93656,CA,6;07
93657,CA,6;11
93660,CA,5;95
93662,CA,5;97
93664,CA,6;93
93667,CA,6;30
93668,CA,5;98
93669,CA,6;54
93673,CA,5;96
93675,CA,6;38
93701,CA,5;95
93702,CA,5;96
93703,CA,5;96
93704,CA,5;90
93705,CA,5;91
93706,CA,5;97
93710,CA,5;83
93711,CA,5;87
93720,CA,5;85
93721,CA,5;95
93722,CA,5;93
93723,CA,5;96
93724,CA,5;96
93725,CA,5;97
93726,CA,5;90
93727,CA,5;92
93728,CA,5;95
93730,CA,5;89
93737,CA,5;97
93740,CA,5;83
93901,CA,5;56
93905,CA,5;50
93906,CA,5;44
93907,CA,5;33
93908,CA,5;76
93920,CA,6;04
93923,CA,5;80
93924,CA,6;53
93925,CA,6;24
93926,CA,6;22
93927,CA,6;67
93928,CA,6;54
93930,CA,6;70
93932,CA,6;74
93933,CA,4;87
93940,CA,4;93
93943,CA,5;15
93944,CA,4;58
93950,CA,4;49
93953,CA,4;49
93954,CA,6;94
93955,CA,5;21
93960,CA,6;45
94002,CA,5;15
94005,CA,4;37
94010,CA,4;82
94014,CA,3;95
94015,CA,4;04
94018,CA,4;54
94019,CA,4;32
94020,CA,5;16
94021,CA,4;90
94022,CA,5;58
94024,CA,5;78
94025,CA,5;44
94027,CA,5;52
94028,CA,5;55
94030,CA,4;58
94037,CA,4;27
94038,CA,4;27
94040,CA,5;61
94041,CA,5;61
94043,CA,5;54
94044,CA,4;10
94060,CA,4;58
94061,CA,5;65
94062,CA,4;99
94063,CA,5;37
94065,CA,5;14
94066,CA,4;40
94070,CA,5;15
94074,CA,4;21
94080,CA,4;32
94085,CA,5;67
94086,CA,5;77
94087,CA,5;77
94089,CA,5;60
94102,CA,4;05
94103,CA,4;42
94104,CA,4;42
94105,CA,4;42
94107,CA,4;42
94108,CA,4;05
94109,CA,4;36
94110,CA,4;05
94111,CA,4;64
94112,CA,4;05
94114,CA,4;05
94115,CA,4;05
94116,CA,4;14
94117,CA,4;05
94118,CA,4;05
94121,CA,4;11
94122,CA,4;14
94123,CA,4;36
94124,CA,4;42
94127,CA,4;05
94128,CA,4;32
94129,CA,4;36
94130,CA,4;91
94131,CA,4;05
94132,CA,4;14
94133,CA,4;36
94134,CA,4;42
94158,CA,4;42
94301,CA,5;40
94303,CA,5;43
94304,CA,5;61
94305,CA,5;61
94306,CA,5;61
94401,CA,5;13
94402,CA,5;13
94403,CA,5;13
94404,CA,5;14
94501,CA,4;95
94502,CA,5;03
94503,CA,5;38
94505,CA,5;71
94506,CA,5;64
94507,CA,5;60
94508,CA,5;85
94509,CA,5;56
94510,CA,5;42
94511,CA,5;58
94512,CA,5;49
94513,CA,5;65
94514,CA,5;71
94515,CA,5;78
94517,CA,5;65
94518,CA,5;63
94519,CA,5;49
94520,CA,5;49
94521,CA,5;53
94523,CA,5;59
94525,CA,5;30
94526,CA,5;49
94528,CA,5;68
94530,CA,5;07
94531,CA,5;58
94533,CA,5;66
94534,CA,5;54
94535,CA,5;61
94536,CA,5;48
94538,CA,5;45
94539,CA,5;65
94541,CA,5;32
94542,CA,5;44
94544,CA,5;32
94545,CA,5;32
94546,CA,5;30
94547,CA,5;20
94548,CA,5;81
94549,CA,5;42
94550,CA,6;17
94551,CA,5;71
94552,CA,5;45
94553,CA,5;39
94555,CA,5;32
94556,CA,5;36
94558,CA,5;77
94559,CA,5;38
94560,CA,5;42
94561,CA,5;62
94563,CA,5;24
94564,CA,5;21
94565,CA,5;50
94566,CA,5;68
94567,CA,5;90
94568,CA,5;57
94569,CA,5;40
94571,CA,5;57
94572,CA,5;19
94574,CA,5;75
94576,CA,5;71
94577,CA,5;15
94578,CA,5;26
94579,CA,5;21
94580,CA,5;21
94582,CA,5;62
94583,CA,5;43
94585,CA,5;55
94586,CA,5;88
94587,CA,5;43
94588,CA,5;59
94589,CA,5;21
94590,CA,5;23
94591,CA,5;34
94592,CA,5;23
94595,CA,5;51
94596,CA,5;55
94597,CA,5;55
94598,CA,5;62
94599,CA,5;54
94601,CA,5;11
94602,CA,5;10
94603,CA,5;11
94605,CA,5;19
94606,CA,4;99
94607,CA,4;95
94608,CA,5;00
94609,CA,4;95
94610,CA,4;99
94611,CA,5;08
94612,CA,4;99
94613,CA,5;19
94615,CA,4;95
94618,CA,4;95
94619,CA,5;16
94621,CA,5;17
94660,CA,5;35
94702,CA,4;95
94703,CA,4;95
94704,CA,4;95
94705,CA,4;95
94706,CA,5;07
94707,CA,5;08
94708,CA,5;08
94709,CA,4;95
94710,CA,5;00
94720,CA,4;95
94801,CA,5;17
94803,CA,5;14
94804,CA,5;06
94805,CA,5;14
94806,CA,5;21
94850,CA,5;07
94901,CA,5;32
94903,CA,5;33
94904,CA,5;17
94913,CA,5;45
94920,CA,4;93
94922,CA,4;92
94923,CA,4;56
94924,CA,4;62
94925,CA,5;34
94926,CA,5;34
94928,CA,5;35
94929,CA,4;47
94930,CA,4;97
94931,CA,5;32
94933,CA,5;21
94937,CA,4;19
94938,CA,5;11
94939,CA,5;42
94940,CA,4;81
94941,CA,4;76
94945,CA,5;36
94946,CA,4;99
94947,CA,5;35
94949,CA,5;32
94951,CA,5;36
94952,CA,5;19
94954,CA,5;40
94956,CA,4;49
94957,CA,5;42
94960,CA,5;44
94963,CA,5;21
94964,CA,5;26
94965,CA,4;52
94970,CA,4;67
94971,CA,4;22
94972,CA,4;92
94973,CA,5;07
95002,CA,5;42
95003,CA,5;44
95004,CA,5;58
95005,CA,5;83
95006,CA,5;71
95007,CA,5;92
95008,CA,5;87
95010,CA,4;83
95012,CA,5;09
95014,CA,5;81
95017,CA,5;25
95018,CA,5;89
95019,CA,5;51
95020,CA,6;03
95023,CA,6;18
95030,CA,6;01
95031,CA,5;37
95032,CA,6;02
95033,CA,5;94
95035,CA,5;87
95037,CA,6;10
95039,CA,4;97
95041,CA,5;76
95043,CA,6;52
95045,CA,5;81
95046,CA,6;03
95050,CA,5;79
95051,CA,5;77
95054,CA,5;58
95060,CA,5;46
95062,CA,4;92
95064,CA,5;38
95065,CA,5;33
95066,CA,5;89
95070,CA,5;88
95073,CA,5;28
95075,CA,6;25
95076,CA,5;65
95101,CA,5;83
95110,CA,5;81
95111,CA,5;90
95112,CA,5;83
95113,CA,5;81
95116,CA,5;83
95117,CA,5;87
95118,CA,5;91
95119,CA,5;93
95120,CA,6;02
95121,CA,5;93
95122,CA,5;83
95123,CA,5;93
95124,CA,5;91
95125,CA,5;86
95126,CA,5;86
95127,CA,5;95
95128,CA,5;87
95129,CA,5;87
95130,CA,5;87
95131,CA,5;71
95132,CA,5;92
95133,CA,5;83
95134,CA,5;58
95135,CA,6;07
95136,CA,5;87
95138,CA,6;06
95139,CA,5;99
95140,CA,6;19
95141,CA,6;06
95148,CA,5;94
95202,CA,5;77
95203,CA,5;77
95204,CA,5;77
95205,CA,5;78
95206,CA,5;72
95207,CA,5;75
95208,CA,5;80
95209,CA,5;66
95210,CA,5;75
95211,CA,5;74
95212,CA,5;74
95213,CA,5;80
95215,CA,5;76
95219,CA,5;69
95220,CA,5;71
95221,CA,6;02
95222,CA,6;03
95223,CA,6;63
95224,CA,6;37
95227,CA,5;68
95228,CA,5;91
95230,CA,5;79
95231,CA,5;80
95232,CA,6;20
95233,CA,6;37
95236,CA,5;74
95237,CA,5;76
95240,CA,5;75
95242,CA,5;70
95245,CA,6;16
95246,CA,6;33
95247,CA,6;24
95249,CA,6;07
95251,CA,6;16
95252,CA,5;81
95254,CA,5;59
95255,CA,6;56
95257,CA,6;46
95258,CA,5;76
95301,CA,5;81
95303,CA,5;79
95304,CA,5;98
95305,CA,6;80
95306,CA,6;04
95307,CA,5;86
95310,CA,6;47
95311,CA,6;26
95313,CA,5;91
95315,CA,5;85
95316,CA,5;79
95317,CA,5;83
95318,CA,6;65
95320,CA,5;78
95321,CA,6;56
95322,CA,5;99
95323,CA,5;75
95324,CA,5;86
95325,CA,5;95
95326,CA,5;83
95327,CA,5;98
95328,CA,5;88
95329,CA,5;84
95330,CA,5;82
95333,CA,5;91
95334,CA,5;81
95335,CA,6;71
95336,CA,5;80
95337,CA,5;84
95338,CA,6;42
95340,CA,5;84
95341,CA,5;82
95345,CA,6;40
95346,CA,6;52
95347,CA,6;02
95348,CA,5;83
95350,CA,5;86
95351,CA,5;86
95354,CA,5;86
95355,CA,5;83
95356,CA,5;84
95357,CA,5;80
95358,CA,5;87
95360,CA,5;99
95361,CA,5;79
95363,CA,6;18
95364,CA,6;58
95365,CA,5;84
95366,CA,5;82
95367,CA,5;82
95368,CA,5;83
95369,CA,5;84
95370,CA,6;16
95372,CA,6;35
95373,CA,6;73
95374,CA,5;81
95375,CA,6;82
95376,CA,5;91
95377,CA,5;89
95379,CA,6;52
95380,CA,5;87
95382,CA,5;85
95383,CA,6;52
95385,CA,5;97
95386,CA,5;79
95387,CA,6;43
95388,CA,5;84
95389,CA,6;87
95391,CA,5;72
95397,CA,5;83
95401,CA,5;38
95403,CA,5;42
95404,CA,5;50
95405,CA,5;41
95407,CA,5;33
95409,CA,5;62
95410,CA,4;92
95412,CA,5;59
95415,CA,5;72
95417,CA,5;38
95420,CA,4;51
95421,CA,5;31
95422,CA,6;08
95423,CA,6;17
95425,CA,5;95
95426,CA,6;21
95427,CA,5;35
95428,CA,6;26
95429,CA,6;08
95432,CA,4;85
95435,CA,5;72
95436,CA,5;49
95437,CA,4;98
95439,CA,5;42
95441,CA,5;82
95442,CA,5;60
95443,CA,5;96
95444,CA,5;39
95445,CA,5;17
95446,CA,5;46
95448,CA,5;63
95449,CA,5;98
95450,CA,5;04
95451,CA,6;05
95452,CA,5;56
95453,CA,6;06
95454,CA,5;82
95456,CA,4;71
95457,CA,6;08
95458,CA,6;01
95459,CA,4;86
95460,CA,4;74
95461,CA,6;01
95462,CA,5;26
95463,CA,5;43
95464,CA,6;03
95465,CA,4;94
95466,CA,5;47
95467,CA,6;06
95468,CA,5;18
95469,CA,6;27
95470,CA,5;96
95472,CA,5;28
95476,CA,5;41
95482,CA,5;88
95485,CA,6;25
95486,CA,5;01
95488,CA,5;25
95490,CA,5;84
95492,CA,5;41
95493,CA,6;16
95494,CA,5;75
95497,CA,5;04
95501,CA,3;76
95503,CA,4;05
95511,CA,5;61
95514,CA,5;56
95518,CA,5;57
95519,CA,4;18
95521,CA,4;06
95524,CA,4;24
95525,CA,5;06
95526,CA,5;70
95527,CA,5;77
95528,CA,4;71
95531,CA,4;88
95536,CA,4;48
95537,CA,3;78
95540,CA,4;38
95542,CA,5;50
95543,CA,5;29
95545,CA,5;43
95546,CA,5;50
95547,CA,4;23
95548,CA,4;80
95549,CA,4;97
95550,CA,5;24
95551,CA,3;97
95552,CA,6;26
95553,CA,5;35
95554,CA,5;28
95555,CA,4;50
95556,CA,5;54
95558,CA,5;17
95559,CA,5;33
95560,CA,5;46
95562,CA,4;70
95564,CA,3;76
95565,CA,4;78
95567,CA,4;22
95568,CA,5;87
95569,CA,5;16
95570,CA,4;22
95571,CA,5;11
95573,CA,5;65
95585,CA,5;75
95587,CA,5;52
95589,CA,5;21
95595,CA,5;83
95601,CA,5;90
95602,CA,5;91
95603,CA,5;86
95604,CA,7;28
95605,CA,5;69
95606,CA,5;93
95607,CA,5;83
95608,CA,5;66
95610,CA,5;74
95612,CA,5;69
95614,CA,5;92
95615,CA,5;67
95616,CA,5;77
95618,CA,5;73
95619,CA,6;03
95620,CA,5;72
95621,CA,5;69
95623,CA,6;00
95624,CA,5;72
95625,CA,5;72
95626,CA,5;70
95627,CA,5;76
95628,CA,5;69
95629,CA,6;24
95630,CA,5;77
95631,CA,6;46
95632,CA,5;73
95633,CA,6;07
95634,CA,6;50
95635,CA,6;01
95636,CA,6;55
95637,CA,6;04
95638,CA,5;74
95640,CA,5;75
95641,CA,5;62
95642,CA,5;95
95645,CA,5;71
95646,CA,6;55
95648,CA,5;73
95650,CA,5;79
95651,CA,5;98
95652,CA,5;66
95653,CA,5;78
95655,CA,5;69
95658,CA,5;80
95659,CA,5;69
95660,CA,5;68
95661,CA,5;75
95662,CA,5;75
95663,CA,5;76
95664,CA,5;85
95665,CA,6;09
95666,CA,6;55
95667,CA,6;13
95668,CA,5;69
95669,CA,5;85
95670,CA,5;68
95671,CA,5;74
95672,CA,5;87
95673,CA,5;68
95674,CA,5;67
95677,CA,5;74
95678,CA,5;71
95681,CA,5;68
95682,CA,5;85
95683,CA,5;74
95684,CA,6;46
95685,CA,5;99
95687,CA,5;71
95688,CA,5;71
95689,CA,6;24
95690,CA,5;66
95691,CA,5;70
95692,CA,5;71
95693,CA,5;73
95694,CA,5;68
95695,CA,5;74
95697,CA,5;79
95701,CA,6;40
95703,CA,5;99
95709,CA,6;24
95713,CA,6;16
95714,CA,6;31
95715,CA,6;61
95717,CA,6;25
95720,CA,6;81
95722,CA,6;00
95726,CA,6;64
95728,CA,6;60
95735,CA,6;66
95742,CA,5;75
95746,CA,5;76
95747,CA,5;69
95757,CA,5;72
95758,CA,5;73
95762,CA,5;79
95765,CA,5;71
95776,CA,5;73
95811,CA,5;71
95814,CA,5;71
95815,CA,5;71
95816,CA,5;78
95817,CA,5;78
95818,CA,5;71
95819,CA,5;78
95820,CA,5;78
95821,CA,5;66
95822,CA,5;70
95823,CA,5;72
95824,CA,5;78
95825,CA,5;69
95826,CA,5;71
95827,CA,5;66
95828,CA,5;71
95829,CA,5;71
95830,CA,5;72
95831,CA,5;68
95832,CA,5;71
95833,CA,5;68
95834,CA,5;70
95835,CA,5;69
95836,CA,5;68
95837,CA,5;69
95838,CA,5;73
95841,CA,5;59
95842,CA,5;64
95843,CA,5;70
95864,CA,5;67
95901,CA,5;76
95903,CA,5;75
95910,CA,6;48
95912,CA,5;82
95913,CA,5;88
95914,CA,5;87
95915,CA,6;35
95916,CA,6;11
95917,CA,5;74
95918,CA,5;83
95919,CA,6;02
95920,CA,5;80
95922,CA,6;35
95923,CA,6;43
95925,CA,6;13
95926,CA,5;98
95928,CA,5;95
95930,CA,6;31
95932,CA,5;77
95934,CA,6;43
95935,CA,6;01
95936,CA,6;54
95937,CA,5;74
95938,CA,5;88
95939,CA,6;33
95941,CA,6;12
95942,CA,6;39
95943,CA,5;90
95944,CA,6;47
95945,CA,6;18
95946,CA,5;96
95947,CA,6;55
95948,CA,5;78
95949,CA,6;00
95950,CA,5;74
95951,CA,5;97
95953,CA,5;77
95954,CA,6;28
95955,CA,5;79
95956,CA,6;43
95957,CA,5;73
95959,CA,6;40
95960,CA,6;20
95961,CA,5;71
95962,CA,6;05
95963,CA,6;11
95965,CA,5;94
95966,CA,6;04
95968,CA,5;75
95969,CA,5;97
95970,CA,5;81
95971,CA,6;47
95972,CA,6;00
95973,CA,6;12
95975,CA,6;02
95977,CA,5;80
95978,CA,6;28
95979,CA,6;08
95980,CA,6;40
95981,CA,6;43
95982,CA,5;76
95983,CA,6;62
95984,CA,6;47
95986,CA,6;46
95987,CA,5;97
95988,CA,5;99
95991,CA,5;70
95993,CA,5;71
96001,CA,6;12
96002,CA,6;03
96003,CA,6;06
96006,CA,6;42
96007,CA,6;05
96008,CA,6;10
96009,CA,6;38
96010,CA,5;99
96011,CA,6;36
96013,CA,6;35
96014,CA,6;15
96015,CA,6;35
96016,CA,6;42
96017,CA,6;30
96019,CA,6;04
96020,CA,6;55
96021,CA,6;02
96022,CA,6;08
96023,CA,6;16
96024,CA,6;23
96025,CA,6;24
96027,CA,6;15
96028,CA,6;41
96029,CA,6;16
96031,CA,6;02
96032,CA,6;07
96033,CA,6;26
96034,CA,6;13
96035,CA,6;07
96037,CA,6;10
96038,CA,6;06
96039,CA,5;79
96040,CA,6;48
96041,CA,6;11
96044,CA,6;04
96046,CA,5;93
96047,CA,6;16
96048,CA,6;09
96050,CA,5;93
96051,CA,6;25
96052,CA,6;25
96054,CA,6;37
96055,CA,6;18
96056,CA,6;43
96057,CA,6;37
96058,CA,6;30
96059,CA,6;33
96061,CA,6;50
96062,CA,6;11
96063,CA,6;48
96064,CA,6;13
96065,CA,6;28
96067,CA,6;14
96068,CA,6;37
96069,CA,6;18
96071,CA,6;46
96073,CA,6;05
96074,CA,6;08
96075,CA,6;35
96076,CA,6;27
96080,CA,6;22
96084,CA,6;25
96085,CA,6;05
96086,CA,5;85
96087,CA,6;09
96088,CA,6;34
96089,CA,6;05
96090,CA,6;08
96091,CA,6;12
96092,CA,5;98
96093,CA,6;25
96094,CA,6;13
96095,CA,6;16
96096,CA,6;34
96097,CA,6;08
96101,CA,6;33
96103,CA,6;58
96104,CA,6;18
96105,CA,6;80
96106,CA,6;63
96107,CA,6;56
96108,CA,6;23
96109,CA,6;67
96110,CA,6;16
96111,CA,6;97
96112,CA,6;12
96113,CA,6;78
96114,CA,6;54
96115,CA,6;14
96116,CA,6;35
96117,CA,6;68
96118,CA,6;74
96119,CA,6;42
96120,CA,6;70
96121,CA,6;51
96122,CA,6;64
96123,CA,6;55
96124,CA,6;71
96125,CA,6;55
96126,CA,6;77
96128,CA,6;61
96129,CA,6;71
96130,CA,6;56
96132,CA,6;48
96133,CA,7;01
96134,CA,6;26
96135,CA,6;80
96136,CA,6;67
96137,CA,6;55
96140,CA,7;31
96141,CA,6;88
96142,CA,6;62
96143,CA,7;31
96145,CA,7;27
96146,CA,6;84
96148,CA,7;28
96150,CA,6;66
96161,CA,6;86
96701,HI,4;69
96703,HI,4;25
96704,HI,4;69
96705,HI,5;92
96706,HI,5;73
96707,HI,5;71
96708,HI,4;68
96710,HI,3;72
96712,HI,4;78
96713,HI,4;50
96714,HI,4;35
96715,HI,4;24
96716,HI,6;08
96717,HI,4;33
96718,HI,4;50
96719,HI,6;06
96720,HI,4;85
96722,HI,3;36
96725,HI,3;73
96726,HI,3;72
96727,HI,4;23
96728,HI,2;72
96729,HI,6;08
96730,HI,2;67
96731,HI,5;47
96732,HI,6;03
96734,HI,4;27
96737,HI,3;84
96738,HI,4;87
96740,HI,4;57
96741,HI,5;19
96742,HI,5;21
96743,HI,5;27
96744,HI,3;94
96746,HI,3;57
96747,HI,5;75
96748,HI,5;73
96749,HI,3;78
96750,HI,3;84
96751,HI,4;25
96752,HI,5;91
96753,HI,5;61
96754,HI,3;98
96755,HI,5;35
96756,HI,5;20
96757,HI,5;75
96760,HI,3;09
96761,HI,5;10
96762,HI,4;46
96764,HI,4;82
96766,HI,4;14
96768,HI,4;95
96769,HI,5;75
96770,HI,6;37
96771,HI,3;62
96772,HI,4;54
96773,HI,3;65
96774,HI,5;07
96776,HI,4;74
96777,HI,4;50
96778,HI,4;28
96779,HI,6;01
96780,HI,4;55
96781,HI,3;34
96782,HI,5;25
96783,HI,3;47
96785,HI,4;50
96786,HI,4;51
96789,HI,4;59
96790,HI,5;60
96791,HI,4;95
96792,HI,5;25
96793,HI,5;09
96795,HI,3;86
96796,HI,5;26
96797,HI,4;93
96813,HI,6;09
96814,HI,6;09
96815,HI,6;50
96816,HI,5;31
96817,HI,4;27
96818,HI,4;71
96819,HI,5;15
96821,HI,4;53
96822,HI,5;01
96825,HI,5;08
96826,HI,6;09
96848,HI,6;09
96850,HI,5;68
96853,HI,5;84
96857,HI,4;52
96859,HI,5;68
96860,HI,5;84
97001,OR,5;37
97002,OR,3;61
97004,OR,3;46
97005,OR,3;52
97006,OR,3;57
97007,OR,3;57
97008,OR,3;56
97009,OR,3;33
97010,OR,3;32
97011,OR,3;55
97013,OR,3;56
97014,OR,3;80
97015,OR,3;41
97016,OR,3;21
97017,OR,3;56
97018,OR,3;33
97019,OR,3;45
97020,OR,3;63
97021,OR,5;05
97022,OR,3;35
97023,OR,4;05
97024,OR,3;18
97026,OR,3;74
97027,OR,3;46
97028,OR,4;44
97029,OR,5;21
97030,OR,3;24
97031,OR,4;35
97032,OR,3;64
97033,OR,5;27
97034,OR,3;47
97035,OR,3;52
97036,OR,3;46
97037,OR,5;12
97038,OR,3;84
97039,OR,5;20
97040,OR,4;67
97041,OR,4;58
97042,OR,3;51
97045,OR,3;45
97048,OR,3;29
97049,OR,3;91
97050,OR,5;18
97051,OR,3;35
97053,OR,3;40
97054,OR,3;33
97055,OR,3;43
97056,OR,3;43
97058,OR,4;92
97060,OR,3;21
97062,OR,3;51
97063,OR,5;07
97064,OR,3;41
97065,OR,5;16
97067,OR,3;84
97068,OR,3;51
97070,OR,3;58
97071,OR,3;67
97080,OR,3;25
97086,OR,3;37
97089,OR,3;38
97101,OR,3;82
97102,OR,3;13
97103,OR,3;01
97106,OR,3;56
97107,OR,3;25
97108,OR,3;51
97109,OR,3;56
97110,OR,2;98
97111,OR,3;72
97112,OR,3;30
97113,OR,3;58
97114,OR,3;76
97115,OR,3;71
97116,OR,3;58
97117,OR,3;54
97118,OR,3;25
97119,OR,3;61
97121,OR,3;02
97122,OR,3;33
97123,OR,3;60
97124,OR,3;54
97125,OR,3;55
97127,OR,3;76
97128,OR,3;80
97130,OR,3;20
97131,OR,3;24
97132,OR,3;66
97133,OR,3;55
97134,OR,3;23
97135,OR,3;30
97136,OR,3;23
97137,OR,3;72
97138,OR,3;15
97140,OR,3;57
97141,OR,3;40
97144,OR,3;51
97145,OR,3;10
97146,OR,2;99
97147,OR,3;20
97148,OR,3;64
97149,OR,3;33
97201,OR,3;42
97202,OR,3;37
97203,OR,3;38
97204,OR,3;35
97205,OR,3;38
97206,OR,3;37
97208,OR,3;35
97209,OR,3;35
97210,OR,3;38
97211,OR,3;33
97212,OR,3;35
97213,OR,3;34
97214,OR,3;35
97215,OR,3;34
97216,OR,3;32
97217,OR,3;37
97218,OR,3;34
97219,OR,3;46
97220,OR,3;32
97221,OR,3;47
97222,OR,3;40
97223,OR,3;56
97224,OR,3;55
97225,OR,3;50
97227,OR,3;35
97229,OR,3;49
97230,OR,3;25
97231,OR,3;41
97232,OR,3;35
97233,OR,3;25
97236,OR,3;31
97239,OR,3;42
97258,OR,3;35
97266,OR,3;37
97267,OR,3;44
97301,OR,3;82
97302,OR,3;85
97303,OR,3;79
97304,OR,3;81
97305,OR,3;78
97306,OR,3;90
97310,OR,3;86
97312,OR,3;85
97317,OR,3;82
97321,OR,3;93
97322,OR,3;92
97324,OR,3;91
97325,OR,3;83
97326,OR,3;77
97327,OR,3;98
97329,OR,4;32
97330,OR,3;92
97331,OR,3;96
97333,OR,3;97
97335,OR,3;83
97336,OR,3;97
97338,OR,3;85
97341,OR,3;51
97342,OR,4;64
97343,OR,3;71
97344,OR,3;79
97345,OR,4;51
97346,OR,4;31
97347,OR,3;61
97348,OR,4;00
97350,OR,4;61
97351,OR,3;86
97352,OR,3;87
97355,OR,3;92
97357,OR,3;62
97358,OR,4;08
97360,OR,3;98
97361,OR,3;82
97362,OR,3;67
97364,OR,3;49
97365,OR,3;53
97366,OR,3;43
97367,OR,3;53
97368,OR,3;46
97369,OR,3;50
97370,OR,3;88
97371,OR,3;83
97374,OR,3;92
97375,OR,3;91
97376,OR,3;57
97377,OR,3;96
97378,OR,3;80
97380,OR,3;59
97381,OR,3;83
97383,OR,3;84
97384,OR,3;80
97385,OR,3;86
97386,OR,4;10
97388,OR,3;39
97389,OR,3;98
97390,OR,3;79
97391,OR,3;60
97392,OR,3;85
97394,OR,3;60
97396,OR,3;72
97401,OR,4;31
97402,OR,4;14
97403,OR,4;46
97404,OR,4;16
97405,OR,4;16
97406,OR,4;95
97408,OR,4;14
97409,OR,4;05
97410,OR,5;08
97411,OR,4;04
97412,OR,4;04
97413,OR,4;92
97414,OR,4;20
97415,OR,4;85
97416,OR,4;59
97417,OR,4;60
97419,OR,4;09
97420,OR,4;01
97423,OR,4;05
97424,OR,4;30
97426,OR,4;15
97429,OR,4;76
97430,OR,3;95
97431,OR,4;33
97432,OR,4;35
97434,OR,4;72
97435,OR,4;08
97436,OR,4;02
97437,OR,4;07
97438,OR,4;49
97439,OR,3;79
97441,OR,3;71
97442,OR,4;91
97443,OR,4;80
97444,OR,4;73
97446,OR,4;03
97447,OR,5;29
97448,OR,4;08
97449,OR,3;87
97450,OR,4;21
97451,OR,4;11
97452,OR,4;41
97453,OR,3;89
97454,OR,4;18
97455,OR,4;13
97456,OR,4;01
97457,OR,4;51
97458,OR,4;27
97459,OR,3;86
97461,OR,4;05
97462,OR,4;20
97463,OR,5;06
97465,OR,4;47
97466,OR,4;62
97467,OR,3;92
97469,OR,4;77
97470,OR,4;41
97471,OR,4;36
97473,OR,3;94
97476,OR,4;37
97477,OR,4;30
97478,OR,4;24
97479,OR,4;46
97480,OR,3;89
